Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-08-01,03:00,23.33,62.02,23.00,,,,,,0.00,0.00,-46.00,46.00,-47.00,40.00,-42.00,45.00,-42.00,44.00
2021-08-01,03:15,23.30,61.60,26.00,,,,,,0.00,0.00,-42.00,42.00,-43.00,43.00,-49.00,44.00,-45.00,48.00
2021-08-01,03:30,23.28,61.39,22.00,,,,,,0.00,0.00,-44.00,46.00,-48.00,51.00,-43.00,42.00,-41.00,41.00
2021-08-01,03:45,23.25,61.10,23.00,,,,,,0.00,1.00,-47.00,39.00,-51.00,50.00,-46.00,46.00,-40.00,39.00
2021-08-01,04:00,23.22,60.83,20.00,,,,,,1.00,2.00,-46.00,46.00,-48.00,53.00,-44.00,50.00,-49.00,44.00
2021-08-01,04:15,23.16,60.67,24.00,,,,,,2.00,4.00,-44.00,47.00,-47.00,48.00,-46.00,42.00,-46.00,40.00
2021-08-01,04:30,23.14,60.48,26.00,,,,,,4.00,5.00,-47.00,51.00,-46.00,54.00,-47.00,43.00,-43.00,37.00
2021-08-01,04:45,23.07,60.50,25.00,,,,,,5.00,8.00,-50.00,40.00,-48.00,43.00,-46.00,42.00,-39.00,42.00
2021-08-01,05:00,23.07,60.32,22.00,,,,,,7.00,10.00,-47.00,43.00,-49.00,49.00,-50.00,42.00,-42.00,42.00
2021-08-01,05:15,23.04,60.24,24.00,,,,,,10.00,16.00,-44.00,61.00,-45.00,54.00,-46.00,42.00,-46.00,40.00
2021-08-01,05:30,23.01,59.90,27.00,,,,,,15.00,23.00,-44.00,50.00,-49.00,60.00,-41.00,43.00,-48.00,40.00
2021-08-01,05:45,22.96,60.01,22.00,,,,,,19.00,29.00,-46.00,49.00,-53.00,47.00,-46.00,43.00,-43.00,42.00
2021-08-01,06:00,22.96,59.69,24.00,,,,,,21.00,28.00,-44.00,47.00,-45.00,49.00,-41.00,48.00,-46.00,40.00
2021-08-01,06:15,22.91,59.74,26.00,,,,,,24.00,61.00,-42.00,53.00,-45.00,48.00,-46.00,41.00,-43.00,40.00
2021-08-01,06:30,22.87,59.89,24.00,,,,,,47.00,76.00,-46.00,43.00,-54.00,46.00,-43.00,41.00,-42.00,43.00
2021-08-01,06:45,22.87,59.86,20.00,,,,,,60.00,100.00,-50.00,42.00,-42.00,42.00,-51.00,42.00,-39.00,43.00
2021-08-01,07:00,22.90,59.54,22.00,,,,,,34.00,82.00,-48.00,46.00,-50.00,53.00,-47.00,40.00,-49.00,44.00
2021-08-01,07:15,22.86,59.80,497.00,,,,,,43.00,106.00,-49.00,52.00,-47.00,46.00,-61.00,68.00,-82.00,129.00
2021-08-01,07:30,22.90,59.61,24.00,,,,,,54.00,120.00,-48.00,42.00,-47.00,45.00,-48.00,44.00,-39.00,39.00
2021-08-01,07:45,22.90,59.89,591.00,,,,,,36.00,90.00,-280.00,710.00,-279.00,937.00,-351.00,839.00,-336.00,630.00
2021-08-01,08:00,22.92,60.09,22.00,,,,,,38.00,84.00,-46.00,47.00,-51.00,47.00,-53.00,54.00,-52.00,75.00
2021-08-01,08:15,22.93,59.88,22.00,,,,,,45.00,99.00,-49.00,42.00,-47.00,49.00,-42.00,51.00,-46.00,40.00
2021-08-01,08:30,22.92,59.73,25.00,,,,,,52.00,168.00,-68.00,246.00,-84.00,265.00,-73.00,250.00,-75.00,249.00
2021-08-01,08:45,22.69,61.61,285.00,,,,,,48.00,163.00,-70.00,85.00,-187.00,154.00,-69.00,73.00,-76.00,93.00
2021-08-01,09:00,22.83,61.51,25.00,,,,,,95.00,151.00,-153.00,309.00,-150.00,376.00,-169.00,337.00,-167.00,281.00
2021-08-01,09:15,22.92,60.77,75.00,,,,,,90.00,173.00,-45.00,47.00,-53.00,50.00,-44.00,45.00,-44.00,46.00
2021-08-01,09:30,22.94,60.71,365.00,,,,,,33.00,138.00,-107.00,333.00,-145.00,441.00,-132.00,340.00,-79.00,199.00
2021-08-01,09:45,23.13,60.54,424.00,,,,,,56.00,152.00,-44.00,55.00,-51.00,56.00,-56.00,82.00,-96.00,141.00
2021-08-01,10:00,23.21,60.05,153.00,,,,,,62.00,205.00,-41.00,41.00,-59.00,44.00,-48.00,42.00,-42.00,43.00
2021-08-01,10:15,23.30,59.89,189.00,,,,,,99.00,231.00,-60.00,71.00,-48.00,44.00,-57.00,69.00,-103.00,95.00
2021-08-01,10:30,23.26,59.95,32.00,,,,,,112.00,269.00,-46.00,44.00,-48.00,46.00,-43.00,41.00,-46.00,42.00
2021-08-01,10:45,23.24,59.95,86.00,,,,,,68.00,114.00,-47.00,45.00,-44.00,49.00,-54.00,39.00,-50.00,49.00
2021-08-01,11:00,23.21,60.28,395.00,,,,,,97.00,338.00,-50.00,49.00,-51.00,46.00,-66.00,50.00,-49.00,76.00
2021-08-01,11:15,23.26,60.20,413.00,,,,,,219.00,370.00,-47.00,52.00,-48.00,44.00,-44.00,48.00,-48.00,44.00
2021-08-01,11:30,23.31,60.03,22.00,,,,,,183.00,366.00,-46.00,49.00,-54.00,49.00,-44.00,48.00,-46.00,48.00
2021-08-01,11:45,23.33,59.83,21.00,,,,,,8.00,222.00,-52.00,46.00,-46.00,47.00,-50.00,48.00,-38.00,44.00
2021-08-01,12:00,23.18,60.26,24.00,,,,,,13.00,33.00,-49.00,48.00,-43.00,47.00,-42.00,42.00,-39.00,45.00
2021-08-01,12:15,23.09,60.46,25.00,,,,,,33.00,50.00,-47.00,40.00,-48.00,51.00,-45.00,44.00,-44.00,39.00
2021-08-01,12:30,23.04,60.56,24.00,,,,,,50.00,58.00,-48.00,46.00,-50.00,47.00,-55.00,42.00,-45.00,39.00
2021-08-01,12:45,23.06,60.31,21.00,,,,,,58.00,390.00,-44.00,43.00,-46.00,41.00,-48.00,44.00,-45.00,40.00
2021-08-01,13:00,23.11,60.20,21.00,,,,,,297.00,457.00,-44.00,50.00,-49.00,54.00,-43.00,53.00,-42.00,44.00
2021-08-01,13:15,23.32,60.11,516.00,,,,,,112.00,763.00,-110.00,308.00,-176.00,323.00,-112.00,322.00,-110.00,330.00
2021-08-01,13:30,23.36,61.46,289.00,,,,,,156.00,904.00,-184.00,342.00,-205.00,418.00,-238.00,349.00,-214.00,473.00
2021-08-01,13:45,23.59,60.71,360.00,,,,,,245.00,884.00,-194.00,531.00,-183.00,546.00,-207.00,501.00,-243.00,558.00
2021-08-01,14:00,23.65,61.05,165.00,,,,,,143.00,905.00,-51.00,47.00,-55.00,58.00,-60.00,60.00,-47.00,47.00
2021-08-01,14:15,23.75,60.40,404.00,,,,,,26.00,912.00,-92.00,122.00,-93.00,120.00,-83.00,147.00,-82.00,191.00
2021-08-01,14:30,23.56,60.94,327.00,,,,,,24.00,87.00,-239.00,613.00,-300.00,606.00,-252.00,615.00,-265.00,587.00
2021-08-01,14:45,23.51,61.79,192.00,,,,,,38.00,342.00,-50.00,42.00,-46.00,53.00,-52.00,42.00,-46.00,40.00
2021-08-01,15:00,23.60,61.58,274.00,,,,,,6.00,38.00,-109.00,225.00,-91.00,304.00,-147.00,226.00,-139.00,233.00
2021-08-01,15:15,23.65,61.50,302.00,,,,,,12.00,53.00,-168.00,663.00,-191.00,671.00,-232.00,684.00,-260.00,602.00
2021-08-01,15:30,23.60,61.26,320.00,,,,,,12.00,134.00,-181.00,437.00,-200.00,495.00,-199.00,413.00,-197.00,302.00
2021-08-01,15:45,23.58,61.55,212.00,,,,,,32.00,286.00,-163.00,266.00,-143.00,263.00,-149.00,230.00,-163.00,278.00
2021-08-01,16:00,23.85,61.12,375.00,,,,,,28.00,59.00,-64.00,197.00,-85.00,144.00,-109.00,341.00,-155.00,299.00
2021-08-01,16:15,23.94,60.94,428.00,,,,,,22.00,80.00,-151.00,243.00,-122.00,144.00,-208.00,283.00,-261.00,303.00
2021-08-01,16:30,23.78,61.90,587.00,,,,,,28.00,84.00,-111.00,470.00,-142.00,577.00,-186.00,586.00,-151.00,509.00
2021-08-01,16:45,23.80,61.54,441.00,,,,,,29.00,56.00,-148.00,272.00,-203.00,259.00,-214.00,451.00,-208.00,489.00
2021-08-01,17:00,23.78,61.38,394.00,,,,,,45.00,88.00,-78.00,127.00,-133.00,295.00,-179.00,282.00,-115.00,130.00
2021-08-01,17:15,23.73,60.94,26.00,,,,,,56.00,108.00,-43.00,50.00,-52.00,47.00,-44.00,40.00,-43.00,46.00
2021-08-01,17:30,23.65,60.80,26.00,,,,,,20.00,76.00,-49.00,44.00,-48.00,47.00,-39.00,54.00,-41.00,44.00
2021-08-01,17:45,23.58,60.77,22.00,,,,,,23.00,39.00,-42.00,41.00,-46.00,49.00,-45.00,40.00,-42.00,38.00
2021-08-01,18:00,23.52,60.95,432.00,,,,,,12.00,40.00,-46.00,42.00,-49.00,52.00,-48.00,45.00,-44.00,51.00
2021-08-01,18:15,23.50,61.38,397.00,,,,,,13.00,21.00,-127.00,257.00,-196.00,451.00,-243.00,385.00,-195.00,252.00
2021-08-01,18:30,23.52,61.18,33.00,,,,,,10.00,16.00,-50.00,45.00,-52.00,44.00,-46.00,48.00,-46.00,41.00
2021-08-01,18:45,23.42,61.64,22.00,,,,,,11.00,20.00,-46.00,46.00,-46.00,42.00,-41.00,46.00,-40.00,41.00
2021-08-01,19:00,23.45,61.02,25.00,,,,,,15.00,19.00,-45.00,52.00,-49.00,48.00,-39.00,43.00,-47.00,47.00
2021-08-01,19:15,23.39,61.41,436.00,,,,,,9.00,15.00,-110.00,167.00,-157.00,369.00,-219.00,371.00,-160.00,186.00
2021-08-01,19:30,23.44,61.39,453.00,,,,,,14.00,14.00,-44.00,47.00,-46.00,55.00,-59.00,49.00,-54.00,65.00
2021-08-01,19:45,23.43,61.21,477.00,,,,,,9.00,14.00,-108.00,204.00,-162.00,435.00,-245.00,432.00,-159.00,233.00
2021-08-01,20:00,23.41,60.69,30.00,,,,,,13.00,14.00,-47.00,50.00,-55.00,46.00,-51.00,41.00,-46.00,42.00
2021-08-01,20:15,23.36,60.81,539.00,,,,,,0.00,14.00,-134.00,432.00,-197.00,502.00,-156.00,482.00,-116.00,395.00
2021-08-01,20:30,23.29,60.88,24.00,,,,,,0.00,0.00,-48.00,48.00,-52.00,46.00,-40.00,46.00,-39.00,42.00
2021-08-01,20:45,23.20,60.67,21.00,,,,,,0.00,0.00,-44.00,45.00,-46.00,44.00,-47.00,44.00,-39.00,37.00
2021-08-01,21:00,23.16,60.44,22.00,,,,,,0.00,0.00,-47.00,48.00,-48.00,44.00,-46.00,41.00,-44.00,40.00
2021-08-01,21:15,23.08,60.32,21.00,,,,,,0.00,0.00,-50.00,44.00,-46.00,45.00,-42.00,48.00,-41.00,42.00
2021-08-01,21:30,23.00,60.25,22.00,,,,,,0.00,0.00,-49.00,43.00,-42.00,43.00,-41.00,41.00,-44.00,38.00
2021-08-01,21:45,22.93,60.32,23.00,,,,,,0.00,0.00,-47.00,54.00,-47.00,42.00,-45.00,48.00,-46.00,37.00
2021-08-01,22:00,22.94,60.02,24.00,,,,,,0.00,0.00,-46.00,50.00,-46.00,44.00,-45.00,46.00,-42.00,46.00
2021-08-01,22:15,22.89,60.23,24.00,,,,,,0.00,0.00,-45.00,45.00,-50.00,46.00,-44.00,43.00,-49.00,38.00
2021-08-01,22:30,22.92,59.67,23.00,,,,,,0.00,0.00,-49.00,45.00,-44.00,43.00,-45.00,48.00,-42.00,53.00
2021-08-01,22:45,22.83,59.70,20.00,,,,,,0.00,0.00,-46.00,45.00,-47.00,51.00,-46.00,44.00,-48.00,42.00
2021-08-01,23:00,22.86,59.31,22.00,,,,,,0.00,0.00,-48.00,42.00,-49.00,50.00,-43.00,44.00,-45.00,43.00
2021-08-01,23:15,22.80,59.29,21.00,,,,,,0.00,0.00,-49.00,46.00,-45.00,51.00,-43.00,48.00,-43.00,38.00
2021-08-01,23:30,22.74,59.42,22.00,,,,,,0.00,0.00,-47.00,41.00,-49.00,52.00,-47.00,41.00,-38.00,37.00
2021-08-01,23:45,22.74,59.27,25.00,,,,,,0.00,0.00,-53.00,44.00,-44.00,43.00,-44.00,48.00,-46.00,41.00
2021-08-02,00:00,22.73,58.95,29.00,,,,,,0.00,0.00,-45.00,45.00,-49.00,46.00,-41.00,45.00,-49.00,45.00
2021-08-02,00:15,22.69,58.85,22.00,,,,,,0.00,0.00,-51.00,44.00,-49.00,45.00,-43.00,42.00,-48.00,39.00
2021-08-02,00:30,22.66,58.61,24.00,,,,,,0.00,0.00,-47.00,42.00,-50.00,44.00,-47.00,43.00,-40.00,44.00
2021-08-02,00:45,22.61,58.67,25.00,,,,,,0.00,0.00,-47.00,48.00,-49.00,45.00,-50.00,44.00,-44.00,40.00
2021-08-02,01:00,22.61,58.50,20.00,,,,,,0.00,0.00,-47.00,42.00,-49.00,44.00,-47.00,47.00,-47.00,47.00
2021-08-02,01:15,22.51,58.76,22.00,,,,,,0.00,0.00,-42.00,49.00,-48.00,45.00,-54.00,46.00,-43.00,40.00
2021-08-02,01:30,22.54,58.77,24.00,,,,,,0.00,0.00,-50.00,47.00,-46.00,43.00,-45.00,42.00,-44.00,42.00
2021-08-02,01:45,22.55,58.20,22.00,,,,,,0.00,0.00,-51.00,44.00,-50.00,47.00,-50.00,43.00,-44.00,40.00
2021-08-02,02:00,22.51,58.00,23.00,,,,,,0.00,0.00,-43.00,48.00,-47.00,48.00,-45.00,43.00,-50.00,39.00
2021-08-02,02:15,22.43,58.18,27.00,,,,,,0.00,0.00,-46.00,45.00,-52.00,45.00,-48.00,50.00,-45.00,37.00
2021-08-02,02:30,22.42,58.05,23.00,,,,,,0.00,0.00,-51.00,40.00,-48.00,58.00,-41.00,41.00,-39.00,45.00
2021-08-02,02:45,22.39,58.04,22.00,,,,,,0.00,0.00,-53.00,50.00,-45.00,53.00,-43.00,39.00,-45.00,43.00
2021-08-02,03:00,22.31,58.56,23.00,,,,,,0.00,0.00,-49.00,54.00,-47.00,50.00,-45.00,38.00,-42.00,41.00
2021-08-02,03:15,22.26,59.02,23.00,,,,,,0.00,0.00,-51.00,43.00,-52.00,42.00,-43.00,49.00,-43.00,38.00
2021-08-02,03:30,22.34,58.64,23.00,,,,,,0.00,0.00,-48.00,42.00,-48.00,40.00,-44.00,46.00,-44.00,39.00
2021-08-02,03:45,22.30,58.54,23.00,,,,,,0.00,1.00,-50.00,45.00,-47.00,47.00,-44.00,44.00,-41.00,42.00
2021-08-02,04:00,22.33,58.20,20.00,,,,,,1.00,4.00,-45.00,48.00,-49.00,39.00,-41.00,39.00,-46.00,36.00
2021-08-02,04:15,22.32,58.01,23.00,,,,,,4.00,7.00,-49.00,40.00,-44.00,53.00,-46.00,41.00,-43.00,43.00
2021-08-02,04:30,22.38,57.56,25.00,,,,,,7.00,10.00,-43.00,45.00,-46.00,49.00,-42.00,44.00,-40.00,41.00
2021-08-02,04:45,22.30,57.42,24.00,,,,,,11.00,17.00,-48.00,44.00,-47.00,44.00,-44.00,43.00,-49.00,41.00
2021-08-02,05:00,22.23,57.89,25.00,,,,,,12.00,20.00,-47.00,45.00,-47.00,52.00,-46.00,48.00,-42.00,37.00
2021-08-02,05:15,22.26,57.65,239.00,,,,,,14.00,24.00,-52.00,126.00,-46.00,86.00,-46.00,142.00,-54.00,127.00
2021-08-02,05:30,22.39,57.15,398.00,,,,,,9.00,24.00,-147.00,140.00,-185.00,162.00,-181.00,110.00,-157.00,131.00
2021-08-02,05:45,22.35,56.62,22.00,,,,,,19.00,22.00,-52.00,44.00,-50.00,52.00,-42.00,43.00,-58.00,75.00
2021-08-02,06:00,22.31,56.27,24.00,,,,,,21.00,27.00,-47.00,46.00,-47.00,54.00,-40.00,40.00,-42.00,40.00
2021-08-02,06:15,22.20,56.45,24.00,,,,,,23.00,34.00,-50.00,45.00,-47.00,45.00,-47.00,47.00,-41.00,46.00
2021-08-02,06:30,22.13,56.50,22.00,,,,,,26.00,37.00,-48.00,54.00,-52.00,45.00,-43.00,41.00,-47.00,41.00
2021-08-02,06:45,22.09,56.62,24.00,,,,,,32.00,42.00,-53.00,46.00,-52.00,49.00,-44.00,43.00,-43.00,40.00
2021-08-02,07:00,22.11,56.68,27.00,,,,,,41.00,66.00,-47.00,44.00,-49.00,49.00,-41.00,43.00,-44.00,47.00
2021-08-02,07:15,22.13,56.55,23.00,,,,,,50.00,93.00,-42.00,44.00,-48.00,49.00,-51.00,40.00,-43.00,49.00
2021-08-02,07:30,22.14,56.68,21.00,,,,,,46.00,92.00,-47.00,51.00,-46.00,53.00,-46.00,52.00,-41.00,48.00
2021-08-02,07:45,22.15,56.58,23.00,,,,,,48.00,65.00,-50.00,49.00,-44.00,45.00,-50.00,44.00,-45.00,41.00
2021-08-02,08:00,22.19,56.59,19.00,,,,,,45.00,62.00,-49.00,50.00,-47.00,47.00,-42.00,46.00,-46.00,48.00
2021-08-02,08:15,22.19,56.57,26.00,,,,,,39.00,73.00,-45.00,52.00,-48.00,47.00,-43.00,41.00,-40.00,42.00
2021-08-02,08:30,22.19,56.57,25.00,,,,,,45.00,100.00,-45.00,43.00,-47.00,49.00,-44.00,47.00,-43.00,41.00
2021-08-02,08:45,22.19,56.52,24.00,,,,,,84.00,147.00,-48.00,47.00,-50.00,48.00,-44.00,52.00,-51.00,42.00
2021-08-02,09:00,22.20,56.45,21.00,,,,,,75.00,138.00,-45.00,46.00,-58.00,48.00,-60.00,42.00,-54.00,50.00
2021-08-02,09:15,22.22,56.37,21.00,,,,,,116.00,185.00,-46.00,45.00,-54.00,49.00,-47.00,49.00,-50.00,47.00
2021-08-02,09:30,22.22,56.38,21.00,,,,,,127.00,214.00,-46.00,50.00,-52.00,54.00,-48.00,41.00,-46.00,45.00
2021-08-02,09:45,22.20,56.74,257.00,,,,,,108.00,150.00,-45.00,162.00,-56.00,172.00,-93.00,261.00,-72.00,255.00
2021-08-02,10:00,22.32,57.45,493.00,,,,,,113.00,205.00,-73.00,202.00,-113.00,377.00,-143.00,344.00,-137.00,243.00
2021-08-02,10:15,22.42,57.70,516.00,,,,,,112.00,157.00,-96.00,193.00,-104.00,332.00,-159.00,347.00,-129.00,228.00
2021-08-02,10:30,22.50,57.60,307.00,,,,,,107.00,267.00,-48.00,125.00,-54.00,145.00,-72.00,208.00,-54.00,190.00
2021-08-02,10:45,22.54,57.41,226.00,,,,,,95.00,248.00,-79.00,135.00,-99.00,286.00,-147.00,308.00,-96.00,143.00
2021-08-02,11:00,22.56,57.55,359.00,,,,,,129.00,280.00,-49.00,65.00,-52.00,131.00,-65.00,171.00,-48.00,81.00
2021-08-02,11:15,22.58,57.36,518.00,,,,,,71.00,325.00,-63.00,90.00,-81.00,146.00,-143.00,209.00,-127.00,130.00
2021-08-02,11:30,22.63,57.28,21.00,,,,,,232.00,375.00,-47.00,54.00,-52.00,53.00,-50.00,39.00,-50.00,45.00
2021-08-02,11:45,22.67,57.13,180.00,,,,,,106.00,381.00,-48.00,44.00,-51.00,51.00,-46.00,44.00,-50.00,45.00
2021-08-02,12:00,22.67,57.20,21.00,,,,,,136.00,441.00,-46.00,49.00,-56.00,61.00,-46.00,46.00,-44.00,47.00
2021-08-02,12:15,22.74,56.89,24.00,,,,,,95.00,470.00,-48.00,45.00,-60.00,48.00,-53.00,45.00,-47.00,44.00
2021-08-02,12:30,22.69,57.09,21.00,,,,,,89.00,462.00,-54.00,44.00,-49.00,45.00,-50.00,49.00,-45.00,52.00
2021-08-02,12:45,22.67,57.29,20.00,,,,,,135.00,606.00,-49.00,48.00,-43.00,47.00,-47.00,45.00,-46.00,46.00
2021-08-02,13:00,22.73,57.10,341.00,,,,,,28.00,626.00,-101.00,258.00,-164.00,466.00,-209.00,440.00,-147.00,273.00
2021-08-02,13:15,22.71,57.18,21.00,,,,,,54.00,264.00,-44.00,48.00,-48.00,47.00,-42.00,44.00,-43.00,43.00
2021-08-02,13:30,22.70,57.05,513.00,,,,,,74.00,265.00,-74.00,169.00,-91.00,240.00,-150.00,286.00,-126.00,200.00
2021-08-02,13:45,22.76,56.97,25.00,,,,,,116.00,249.00,-48.00,52.00,-58.00,49.00,-53.00,45.00,-47.00,43.00
2021-08-02,14:00,22.78,56.78,329.00,,,,,,57.00,259.00,-57.00,123.00,-75.00,172.00,-118.00,231.00,-75.00,188.00
2021-08-02,14:15,22.77,57.01,198.00,,,,,,60.00,264.00,-44.00,105.00,-65.00,244.00,-79.00,281.00,-48.00,125.00
2021-08-02,14:30,22.74,57.29,444.00,,,,,,50.00,254.00,-87.00,141.00,-107.00,281.00,-165.00,245.00,-107.00,176.00
2021-08-02,14:45,22.82,56.96,22.00,,,,,,84.00,246.00,-47.00,51.00,-48.00,63.00,-45.00,42.00,-45.00,44.00
2021-08-02,15:00,22.77,56.90,23.00,,,,,,32.00,236.00,-75.00,122.00,-89.00,267.00,-169.00,243.00,-117.00,181.00
2021-08-02,15:15,22.74,57.37,426.00,,,,,,40.00,66.00,-51.00,44.00,-46.00,49.00,-40.00,50.00,-42.00,53.00
2021-08-02,15:30,22.79,57.53,354.00,,,,,,32.00,185.00,-96.00,321.00,-89.00,397.00,-87.00,420.00,-79.00,335.00
2021-08-02,15:45,22.80,57.69,257.00,,,,,,23.00,48.00,-103.00,106.00,-64.00,53.00,-151.00,167.00,-227.00,241.00
2021-08-02,16:00,23.01,58.64,437.00,,,,,,5.00,35.00,-281.00,283.00,-260.00,307.00,-244.00,301.00,-192.00,296.00
2021-08-02,16:15,23.20,58.78,217.00,,,,,,21.00,30.00,-43.00,44.00,-54.00,51.00,-48.00,49.00,-41.00,41.00
2021-08-02,16:30,23.25,58.37,455.00,,,,,,16.00,35.00,-49.00,44.00,-73.00,61.00,-92.00,85.00,-59.00,82.00
2021-08-02,16:45,23.21,58.07,44.00,,,,,,18.00,43.00,-49.00,48.00,-46.00,44.00,-46.00,44.00,-42.00,43.00
2021-08-02,17:00,23.15,58.31,415.00,,,,,,4.00,42.00,-200.00,573.00,-181.00,536.00,-227.00,590.00,-270.00,644.00
2021-08-02,17:15,22.99,57.83,424.00,,,,,,31.00,63.00,-97.00,179.00,-106.00,213.00,-141.00,249.00,-116.00,176.00
2021-08-02,17:30,23.08,57.01,356.00,,,,,,25.00,39.00,-84.00,101.00,-95.00,228.00,-155.00,254.00,-87.00,159.00
2021-08-02,17:45,23.12,56.57,164.00,,,,,,27.00,55.00,-50.00,111.00,-77.00,201.00,-77.00,242.00,-51.00,111.00
2021-08-02,18:00,23.04,56.72,347.00,,,,,,15.00,35.00,-192.00,338.00,-236.00,501.00,-275.00,413.00,-202.00,301.00
2021-08-02,18:15,23.01,57.21,367.00,,,,,,12.00,21.00,-107.00,277.00,-125.00,402.00,-109.00,359.00,-84.00,349.00
2021-08-02,18:30,22.98,56.98,25.00,,,,,,14.00,18.00,-51.00,44.00,-47.00,45.00,-47.00,43.00,-45.00,39.00
2021-08-02,18:45,22.98,57.00,402.00,,,,,,12.00,24.00,-207.00,560.00,-239.00,725.00,-317.00,663.00,-287.00,478.00
2021-08-02,19:00,22.94,57.20,52.00,,,,,,15.00,19.00,-46.00,43.00,-49.00,53.00,-43.00,46.00,-42.00,43.00
2021-08-02,19:15,22.94,57.21,323.00,,,,,,7.00,16.00,-103.00,177.00,-120.00,358.00,-131.00,286.00,-125.00,188.00
2021-08-02,19:30,22.91,57.06,26.00,,,,,,13.00,15.00,-48.00,47.00,-52.00,48.00,-43.00,47.00,-43.00,44.00
2021-08-02,19:45,22.93,57.12,420.00,,,,,,5.00,14.00,-95.00,158.00,-142.00,180.00,-118.00,214.00,-100.00,186.00
2021-08-02,20:00,22.93,57.53,39.00,,,,,,13.00,14.00,-45.00,47.00,-50.00,48.00,-47.00,42.00,-42.00,44.00
2021-08-02,20:15,22.95,57.42,451.00,,,,,,9.00,14.00,-89.00,156.00,-129.00,305.00,-102.00,367.00,-83.00,146.00
2021-08-02,20:30,22.96,58.19,480.00,,,,,,0.00,14.00,-196.00,378.00,-207.00,390.00,-235.00,490.00,-213.00,425.00
2021-08-02,20:45,22.96,57.80,26.00,,,,,,0.00,0.00,-46.00,47.00,-49.00,53.00,-45.00,47.00,-42.00,39.00
2021-08-02,21:00,22.90,57.29,27.00,,,,,,0.00,0.00,-48.00,45.00,-42.00,47.00,-42.00,54.00,-49.00,44.00
2021-08-02,21:15,22.78,57.24,21.00,,,,,,0.00,0.00,-45.00,51.00,-50.00,45.00,-43.00,47.00,-45.00,44.00
2021-08-02,21:30,22.67,57.19,24.00,,,,,,0.00,0.00,-51.00,43.00,-51.00,48.00,-41.00,48.00,-45.00,40.00
2021-08-02,21:45,22.60,57.29,22.00,,,,,,0.00,0.00,-50.00,49.00,-54.00,56.00,-47.00,42.00,-46.00,46.00
2021-08-02,22:00,22.57,57.42,23.00,,,,,,0.00,0.00,-47.00,46.00,-43.00,44.00,-42.00,51.00,-41.00,40.00
2021-08-02,22:15,22.51,57.49,22.00,,,,,,0.00,0.00,-52.00,48.00,-47.00,45.00,-43.00,49.00,-48.00,42.00
2021-08-02,22:30,22.48,57.40,23.00,,,,,,0.00,0.00,-48.00,45.00,-45.00,48.00,-43.00,46.00,-43.00,45.00
2021-08-02,22:45,22.44,57.37,22.00,,,,,,0.00,0.00,-45.00,50.00,-47.00,42.00,-44.00,43.00,-44.00,44.00
2021-08-02,23:00,22.39,57.37,22.00,,,,,,0.00,0.00,-49.00,49.00,-50.00,44.00,-47.00,51.00,-39.00,46.00
2021-08-02,23:15,22.35,57.39,26.00,,,,,,0.00,0.00,-49.00,45.00,-46.00,49.00,-43.00,48.00,-42.00,44.00
2021-08-02,23:30,22.33,57.30,23.00,,,,,,0.00,0.00,-46.00,44.00,-57.00,44.00,-43.00,50.00,-45.00,41.00
