Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2022-01-01,12:00,19.11,55.84,21.00,,,,,,20.00,33.00,-43.00,42.00,-51.00,42.00,-44.00,46.00,-45.00,44.00
2022-01-01,12:15,19.11,55.67,26.00,,,,,,21.00,36.00,-46.00,47.00,-47.00,42.00,-47.00,50.00,-42.00,39.00
2022-01-01,12:30,19.07,55.86,23.00,,,,,,18.00,22.00,-45.00,47.00,-44.00,46.00,-47.00,52.00,-46.00,41.00
2022-01-01,12:45,19.07,56.26,606.00,,,,,,7.00,18.00,-255.00,478.00,-252.00,649.00,-304.00,596.00,-271.00,393.00
2022-01-01,13:00,19.03,56.87,382.00,,,,,,6.00,13.00,-164.00,605.00,-211.00,720.00,-245.00,723.00,-189.00,577.00
2022-01-01,13:15,19.09,56.43,25.00,,,,,,9.00,13.00,-42.00,42.00,-47.00,45.00,-43.00,40.00,-43.00,41.00
2022-01-01,13:30,19.07,56.43,559.00,,,,,,8.00,15.00,-45.00,48.00,-52.00,47.00,-52.00,46.00,-77.00,53.00
2022-01-01,13:45,19.16,58.32,541.00,,,,,,9.00,22.00,-196.00,599.00,-190.00,783.00,-232.00,657.00,-234.00,522.00
2022-01-01,14:00,19.30,58.70,473.00,,,,,,3.00,25.00,-461.00,657.00,-429.00,614.00,-449.00,649.00,-436.00,666.00
2022-01-01,14:15,19.34,57.69,410.00,,,,,,6.00,23.00,-240.00,605.00,-231.00,716.00,-268.00,683.00,-265.00,549.00
2022-01-01,14:30,19.34,57.20,489.00,,,,,,9.00,17.00,-222.00,498.00,-211.00,635.00,-224.00,463.00,-236.00,382.00
2022-01-01,14:45,19.35,56.77,501.00,,,,,,5.00,22.00,-97.00,158.00,-98.00,136.00,-106.00,123.00,-112.00,99.00
2022-01-01,15:00,19.39,56.46,22.00,,,,,,20.00,22.00,-43.00,45.00,-43.00,44.00,-54.00,41.00,-42.00,42.00
2022-01-01,15:15,19.48,56.96,471.00,,,,,,13.00,20.00,-88.00,155.00,-140.00,314.00,-200.00,291.00,-150.00,131.00
2022-01-01,15:30,19.66,57.10,518.00,,,,,,14.00,16.00,-178.00,717.00,-229.00,863.00,-185.00,730.00,-148.00,622.00
2022-01-01,15:45,19.79,56.82,30.00,,,,,,13.00,14.00,-48.00,44.00,-48.00,46.00,-46.00,44.00,-42.00,45.00
2022-01-01,16:00,19.85,57.04,547.00,,,,,,13.00,14.00,-50.00,44.00,-53.00,53.00,-54.00,57.00,-67.00,65.00
2022-01-01,16:15,19.99,56.31,594.00,,,,,,13.00,14.00,-44.00,41.00,-50.00,42.00,-52.00,42.00,-51.00,44.00
2022-01-01,16:30,20.05,57.06,533.00,,,,,,10.00,14.00,-126.00,648.00,-142.00,682.00,-211.00,653.00,-182.00,698.00
2022-01-01,16:45,20.00,57.63,21.00,,,,,,13.00,14.00,-46.00,49.00,-49.00,49.00,-49.00,48.00,-49.00,50.00
2022-01-01,17:00,20.14,57.18,33.00,,,,,,13.00,14.00,-45.00,49.00,-46.00,46.00,-50.00,43.00,-42.00,47.00
2022-01-01,17:15,20.16,57.26,24.00,,,,,,13.00,14.00,-39.00,46.00,-52.00,43.00,-47.00,46.00,-44.00,37.00
2022-01-01,17:30,20.19,57.68,657.00,,,,,,11.00,14.00,-169.00,555.00,-196.00,709.00,-231.00,615.00,-208.00,495.00
2022-01-01,17:45,20.26,57.42,562.00,,,,,,9.00,14.00,-93.00,148.00,-167.00,405.00,-193.00,300.00,-119.00,160.00
2022-01-01,18:00,20.31,57.66,358.00,,,,,,6.00,14.00,-47.00,50.00,-49.00,48.00,-47.00,55.00,-66.00,67.00
2022-01-01,18:15,20.27,57.25,24.00,,,,,,6.00,6.00,-44.00,39.00,-56.00,44.00,-44.00,40.00,-45.00,43.00
2022-01-01,18:30,20.18,57.28,24.00,,,,,,6.00,7.00,-44.00,45.00,-46.00,46.00,-44.00,46.00,-47.00,43.00
2022-01-01,18:45,20.18,57.21,486.00,,,,,,4.00,7.00,-143.00,347.00,-147.00,355.00,-150.00,372.00,-143.00,388.00
2022-01-01,19:00,20.16,57.78,346.00,,,,,,6.00,7.00,-120.00,515.00,-139.00,662.00,-160.00,590.00,-160.00,534.00
2022-01-01,19:15,20.29,57.36,453.00,,,,,,6.00,6.00,-45.00,40.00,-50.00,47.00,-41.00,47.00,-41.00,42.00
2022-01-01,19:30,20.38,57.25,24.00,,,,,,6.00,6.00,-46.00,44.00,-50.00,47.00,-51.00,48.00,-67.00,48.00
2022-01-01,19:45,20.41,57.16,490.00,,,,,,5.00,7.00,-61.00,100.00,-96.00,218.00,-149.00,252.00,-96.00,141.00
2022-01-01,20:00,20.35,57.46,21.00,,,,,,6.00,6.00,-44.00,48.00,-49.00,48.00,-43.00,45.00,-47.00,40.00
2022-01-01,20:15,20.32,57.28,24.00,,,,,,6.00,6.00,-47.00,41.00,-49.00,46.00,-39.00,45.00,-44.00,46.00
2022-01-01,20:30,20.33,57.45,562.00,,,,,,4.00,7.00,-142.00,374.00,-169.00,465.00,-188.00,434.00,-166.00,383.00
2022-01-01,20:45,20.27,57.67,32.00,,,,,,6.00,6.00,-45.00,45.00,-43.00,44.00,-42.00,40.00,-43.00,43.00
2022-01-01,21:00,20.27,57.42,22.00,,,,,,6.00,6.00,-45.00,46.00,-47.00,46.00,-44.00,41.00,-42.00,40.00
2022-01-01,21:15,20.22,57.15,21.00,,,,,,6.00,6.00,-45.00,51.00,-43.00,51.00,-47.00,41.00,-46.00,49.00
2022-01-01,21:30,20.20,57.07,30.00,,,,,,6.00,6.00,-43.00,46.00,-49.00,49.00,-45.00,44.00,-40.00,43.00
2022-01-01,21:45,20.16,57.25,350.00,,,,,,4.00,6.00,-86.00,151.00,-137.00,302.00,-190.00,254.00,-144.00,151.00
2022-01-01,22:00,20.16,57.19,27.00,,,,,,6.00,6.00,-56.00,44.00,-49.00,46.00,-42.00,48.00,-44.00,45.00
2022-01-01,22:15,20.14,57.03,41.00,,,,,,6.00,6.00,-47.00,49.00,-48.00,43.00,-42.00,44.00,-43.00,43.00
2022-01-01,22:30,20.13,57.04,25.00,,,,,,6.00,6.00,-46.00,46.00,-40.00,47.00,-47.00,41.00,-40.00,48.00
2022-01-01,22:45,20.11,56.94,28.00,,,,,,6.00,6.00,-50.00,43.00,-52.00,47.00,-43.00,50.00,-50.00,44.00
2022-01-01,23:00,20.13,57.14,534.00,,,,,,0.00,6.00,-56.00,79.00,-112.00,152.00,-104.00,185.00,-83.00,134.00
2022-01-01,23:15,20.12,56.98,21.00,,,,,,0.00,0.00,-44.00,43.00,-43.00,44.00,-42.00,46.00,-41.00,36.00
2022-01-01,23:30,20.10,56.46,21.00,,,,,,0.00,0.00,-45.00,44.00,-50.00,45.00,-52.00,46.00,-41.00,44.00
2022-01-01,23:45,20.06,56.23,21.00,,,,,,0.00,0.00,-41.00,46.00,-46.00,47.00,-45.00,42.00,-41.00,47.00
2022-01-02,00:00,19.97,56.24,20.00,,,,,,0.00,0.00,-45.00,41.00,-48.00,45.00,-46.00,40.00,-45.00,46.00
2022-01-02,00:15,19.92,56.17,21.00,,,,,,0.00,0.00,-47.00,52.00,-47.00,45.00,-41.00,45.00,-42.00,39.00
2022-01-02,00:30,19.93,55.85,23.00,,,,,,0.00,0.00,-46.00,44.00,-48.00,45.00,-37.00,38.00,-48.00,48.00
2022-01-02,00:45,19.95,55.48,25.00,,,,,,0.00,0.00,-41.00,44.00,-43.00,44.00,-50.00,56.00,-44.00,42.00
2022-01-02,01:00,19.92,55.50,23.00,,,,,,0.00,0.00,-47.00,52.00,-43.00,47.00,-44.00,42.00,-37.00,43.00
2022-01-02,01:15,19.88,55.48,25.00,,,,,,0.00,0.00,-43.00,41.00,-49.00,50.00,-50.00,43.00,-43.00,44.00
2022-01-02,01:30,19.81,55.68,27.00,,,,,,0.00,0.00,-47.00,45.00,-55.00,48.00,-44.00,44.00,-45.00,49.00
2022-01-02,01:45,19.79,56.10,21.00,,,,,,0.00,0.00,-46.00,48.00,-48.00,45.00,-47.00,46.00,-43.00,43.00
2022-01-02,02:00,19.79,56.64,23.00,,,,,,0.00,0.00,-47.00,44.00,-44.00,48.00,-41.00,59.00,-40.00,43.00
2022-01-02,02:15,19.77,56.52,25.00,,,,,,0.00,0.00,-46.00,41.00,-42.00,42.00,-43.00,42.00,-44.00,43.00
2022-01-02,02:30,19.71,56.74,23.00,,,,,,0.00,0.00,-47.00,52.00,-49.00,48.00,-53.00,42.00,-47.00,39.00
2022-01-02,02:45,19.70,56.55,23.00,,,,,,0.00,0.00,-45.00,50.00,-50.00,44.00,-47.00,44.00,-39.00,41.00
2022-01-02,03:00,19.65,56.51,23.00,,,,,,0.00,0.00,-47.00,50.00,-52.00,45.00,-49.00,45.00,-43.00,41.00
2022-01-02,03:15,19.63,56.36,25.00,,,,,,0.00,0.00,-44.00,41.00,-41.00,45.00,-43.00,40.00,-41.00,40.00
2022-01-02,03:30,19.61,56.33,24.00,,,,,,0.00,0.00,-45.00,47.00,-47.00,44.00,-42.00,45.00,-42.00,43.00
2022-01-02,03:45,19.61,56.20,21.00,,,,,,0.00,0.00,-53.00,51.00,-46.00,46.00,-41.00,44.00,-43.00,42.00
2022-01-02,04:00,19.59,56.18,20.00,,,,,,0.00,0.00,-46.00,43.00,-43.00,47.00,-43.00,42.00,-40.00,38.00
2022-01-02,04:15,19.56,56.19,28.00,,,,,,0.00,0.00,-46.00,41.00,-48.00,51.00,-39.00,48.00,-44.00,39.00
2022-01-02,04:30,19.53,56.18,22.00,,,,,,0.00,0.00,-45.00,45.00,-49.00,47.00,-47.00,46.00,-47.00,45.00
2022-01-02,04:45,19.52,56.18,23.00,,,,,,0.00,0.00,-47.00,44.00,-44.00,45.00,-43.00,45.00,-44.00,40.00
2022-01-02,05:00,19.50,56.21,24.00,,,,,,0.00,0.00,-50.00,47.00,-61.00,42.00,-44.00,42.00,-48.00,37.00
2022-01-02,05:15,19.51,56.03,22.00,,,,,,0.00,0.00,-47.00,43.00,-47.00,50.00,-43.00,51.00,-44.00,40.00
2022-01-02,05:30,19.51,55.98,22.00,,,,,,0.00,0.00,-45.00,48.00,-46.00,46.00,-48.00,44.00,-47.00,48.00
2022-01-02,05:45,19.48,55.84,25.00,,,,,,0.00,0.00,-49.00,47.00,-52.00,47.00,-42.00,42.00,-46.00,44.00
2022-01-02,06:00,19.43,56.03,25.00,,,,,,0.00,0.00,-43.00,42.00,-50.00,43.00,-46.00,43.00,-45.00,43.00
2022-01-02,06:15,19.43,55.96,21.00,,,,,,0.00,0.00,-51.00,45.00,-57.00,49.00,-43.00,41.00,-47.00,43.00
2022-01-02,06:30,19.44,55.88,26.00,,,,,,0.00,0.00,-47.00,45.00,-51.00,48.00,-51.00,48.00,-49.00,41.00
2022-01-02,06:45,19.42,55.82,24.00,,,,,,0.00,0.00,-45.00,45.00,-43.00,53.00,-53.00,46.00,-43.00,44.00
2022-01-02,07:00,19.39,55.90,21.00,,,,,,0.00,0.00,-48.00,46.00,-46.00,48.00,-46.00,46.00,-41.00,39.00
2022-01-02,07:15,19.36,55.82,21.00,,,,,,0.00,0.00,-50.00,47.00,-48.00,44.00,-44.00,42.00,-48.00,40.00
2022-01-02,07:30,19.34,56.00,699.00,,,,,,0.00,0.00,-45.00,45.00,-57.00,44.00,-72.00,66.00,-60.00,77.00
2022-01-02,07:45,19.28,56.14,23.00,,,,,,0.00,0.00,-43.00,44.00,-47.00,45.00,-48.00,40.00,-47.00,41.00
2022-01-02,08:00,19.26,56.15,22.00,,,,,,0.00,1.00,-42.00,46.00,-51.00,47.00,-45.00,42.00,-40.00,44.00
2022-01-02,08:15,19.25,56.13,19.00,,,,,,1.00,1.00,-52.00,44.00,-46.00,48.00,-45.00,43.00,-49.00,44.00
2022-01-02,08:30,19.28,56.60,746.00,,,,,,1.00,2.00,-158.00,304.00,-179.00,382.00,-188.00,338.00,-151.00,245.00
2022-01-02,08:45,19.35,57.13,296.00,,,,,,1.00,3.00,-170.00,285.00,-156.00,353.00,-155.00,275.00,-166.00,241.00
2022-01-02,09:00,19.34,56.31,22.00,,,,,,3.00,8.00,-48.00,44.00,-45.00,43.00,-40.00,43.00,-43.00,39.00
2022-01-02,09:15,19.26,56.15,27.00,,,,,,5.00,8.00,-47.00,39.00,-46.00,45.00,-44.00,42.00,-37.00,45.00
2022-01-02,09:30,19.21,56.14,21.00,,,,,,6.00,22.00,-45.00,51.00,-50.00,50.00,-42.00,45.00,-42.00,47.00
2022-01-02,09:45,19.22,55.82,22.00,,,,,,22.00,24.00,-46.00,49.00,-45.00,41.00,-45.00,43.00,-48.00,42.00
2022-01-02,10:00,19.21,56.05,706.00,,,,,,8.00,30.00,-164.00,586.00,-157.00,700.00,-174.00,658.00,-154.00,551.00
2022-01-02,10:15,19.28,57.62,677.00,,,,,,24.00,44.00,-196.00,547.00,-183.00,546.00,-253.00,608.00,-216.00,631.00
2022-01-02,10:30,19.55,57.77,849.00,,,,,,21.00,45.00,-56.00,75.00,-61.00,70.00,-95.00,159.00,-83.00,155.00
2022-01-02,10:45,19.73,57.41,512.00,,,,,,24.00,54.00,-88.00,108.00,-69.00,79.00,-130.00,161.00,-187.00,213.00
2022-01-02,11:00,19.80,57.42,620.00,,,,,,21.00,92.00,-118.00,271.00,-180.00,547.00,-244.00,518.00,-176.00,337.00
2022-01-02,11:15,19.75,58.02,765.00,,,,,,27.00,77.00,-92.00,288.00,-133.00,374.00,-200.00,417.00,-188.00,429.00
2022-01-02,11:30,19.72,57.77,554.00,,,,,,14.00,43.00,-116.00,298.00,-147.00,413.00,-211.00,519.00,-172.00,444.00
2022-01-02,11:45,19.64,57.45,22.00,,,,,,7.00,19.00,-41.00,42.00,-49.00,42.00,-41.00,42.00,-43.00,37.00
2022-01-02,12:00,19.50,56.90,22.00,,,,,,5.00,14.00,-43.00,41.00,-49.00,48.00,-42.00,41.00,-41.00,39.00
2022-01-02,12:15,19.40,56.66,27.00,,,,,,4.00,11.00,-46.00,41.00,-45.00,47.00,-41.00,40.00,-37.00,41.00
2022-01-02,12:30,19.32,56.61,23.00,,,,,,5.00,16.00,-49.00,45.00,-53.00,57.00,-46.00,39.00,-41.00,41.00
2022-01-02,12:45,19.24,56.60,26.00,,,,,,5.00,17.00,-46.00,46.00,-46.00,46.00,-44.00,39.00,-50.00,38.00
2022-01-02,13:00,19.24,56.41,21.00,,,,,,11.00,16.00,-49.00,42.00,-44.00,45.00,-45.00,41.00,-45.00,41.00
2022-01-02,13:15,19.20,56.40,166.00,,,,,,7.00,17.00,-70.00,220.00,-101.00,319.00,-143.00,515.00,-145.00,378.00
2022-01-02,13:30,19.20,56.94,462.00,,,,,,6.00,17.00,-59.00,243.00,-76.00,261.00,-96.00,286.00,-62.00,261.00
2022-01-02,13:45,19.26,56.64,31.00,,,,,,10.00,17.00,-43.00,47.00,-44.00,43.00,-44.00,48.00,-39.00,46.00
2022-01-02,14:00,19.27,56.44,660.00,,,,,,15.00,29.00,-49.00,48.00,-47.00,47.00,-63.00,58.00,-84.00,71.00
2022-01-02,14:15,19.23,57.05,541.00,,,,,,7.00,28.00,-243.00,527.00,-233.00,683.00,-293.00,657.00,-301.00,503.00
2022-01-02,14:30,19.28,56.52,417.00,,,,,,10.00,18.00,-199.00,571.00,-242.00,633.00,-258.00,638.00,-229.00,534.00
2022-01-02,14:45,19.28,56.42,21.00,,,,,,8.00,16.00,-52.00,40.00,-47.00,51.00,-42.00,41.00,-44.00,42.00
2022-01-02,15:00,19.38,56.46,23.00,,,,,,17.00,18.00,-46.00,48.00,-46.00,41.00,-40.00,46.00,-41.00,42.00
2022-01-02,15:15,19.62,56.67,484.00,,,,,,13.00,18.00,-104.00,346.00,-124.00,393.00,-158.00,418.00,-131.00,412.00
2022-01-02,15:30,19.83,57.56,460.00,,,,,,9.00,16.00,-214.00,662.00,-235.00,794.00,-194.00,587.00,-210.00,537.00
2022-01-02,15:45,20.08,56.82,570.00,,,,,,9.00,15.00,-51.00,47.00,-50.00,43.00,-64.00,66.00,-84.00,91.00
2022-01-02,16:00,20.06,56.55,108.00,,,,,,13.00,14.00,-45.00,46.00,-50.00,48.00,-44.00,58.00,-50.00,69.00
2022-01-02,16:15,20.10,55.86,575.00,,,,,,13.00,14.00,-110.00,358.00,-144.00,491.00,-183.00,524.00,-141.00,482.00
2022-01-02,16:30,20.27,56.44,538.00,,,,,,10.00,14.00,-115.00,505.00,-138.00,523.00,-137.00,515.00,-133.00,526.00
2022-01-02,16:45,20.35,57.51,87.00,,,,,,13.00,14.00,-41.00,46.00,-43.00,42.00,-46.00,39.00,-48.00,38.00
2022-01-02,17:00,20.31,57.07,26.00,,,,,,13.00,14.00,-42.00,50.00,-53.00,46.00,-46.00,44.00,-46.00,44.00
2022-01-02,17:15,20.20,56.73,32.00,,,,,,13.00,14.00,-51.00,51.00,-50.00,53.00,-44.00,40.00,-50.00,39.00
2022-01-02,17:30,20.13,56.54,488.00,,,,,,13.00,14.00,-127.00,589.00,-150.00,613.00,-119.00,632.00,-111.00,609.00
2022-01-02,17:45,20.17,56.64,483.00,,,,,,13.00,14.00,-108.00,192.00,-125.00,353.00,-215.00,312.00,-182.00,229.00
2022-01-02,18:00,20.17,56.69,24.00,,,,,,13.00,14.00,-43.00,43.00,-50.00,47.00,-42.00,46.00,-50.00,37.00
2022-01-02,18:15,20.24,56.21,55.00,,,,,,13.00,14.00,-46.00,50.00,-47.00,53.00,-48.00,49.00,-48.00,44.00
2022-01-02,18:30,20.29,55.61,21.00,,,,,,13.00,14.00,-49.00,48.00,-50.00,54.00,-47.00,47.00,-45.00,61.00
2022-01-02,18:45,20.26,55.95,647.00,,,,,,12.00,15.00,-105.00,203.00,-142.00,339.00,-186.00,371.00,-137.00,221.00
2022-01-02,19:00,20.20,56.32,44.00,,,,,,14.00,14.00,-49.00,48.00,-53.00,48.00,-52.00,42.00,-44.00,41.00
2022-01-02,19:15,20.18,55.98,24.00,,,,,,14.00,14.00,-47.00,55.00,-48.00,44.00,-43.00,40.00,-48.00,44.00
2022-01-02,19:30,20.14,55.83,25.00,,,,,,14.00,14.00,-43.00,41.00,-50.00,45.00,-44.00,44.00,-43.00,43.00
2022-01-02,19:45,20.16,55.59,27.00,,,,,,14.00,14.00,-45.00,45.00,-50.00,45.00,-44.00,45.00,-43.00,42.00
2022-01-02,20:00,20.18,55.59,450.00,,,,,,13.00,14.00,-51.00,51.00,-54.00,44.00,-58.00,61.00,-78.00,66.00
2022-01-02,20:15,20.19,55.96,423.00,,,,,,13.00,15.00,-101.00,307.00,-106.00,403.00,-143.00,446.00,-118.00,399.00
2022-01-02,20:30,20.13,55.74,25.00,,,,,,14.00,14.00,-41.00,49.00,-52.00,44.00,-54.00,48.00,-42.00,40.00
2022-01-02,20:45,20.10,55.45,27.00,,,,,,14.00,14.00,-47.00,46.00,-43.00,51.00,-41.00,41.00,-44.00,39.00
2022-01-02,21:00,20.09,55.33,27.00,,,,,,14.00,14.00,-42.00,49.00,-49.00,56.00,-43.00,42.00,-46.00,43.00
2022-01-02,21:15,20.13,55.73,638.00,,,,,,9.00,14.00,-209.00,622.00,-229.00,795.00,-293.00,725.00,-286.00,592.00
2022-01-02,21:30,20.10,55.51,25.00,,,,,,13.00,14.00,-44.00,45.00,-41.00,43.00,-42.00,42.00,-36.00,33.00
2022-01-02,21:45,20.13,54.89,32.00,,,,,,13.00,14.00,-44.00,45.00,-49.00,44.00,-42.00,44.00,-45.00,38.00
2022-01-02,22:00,20.12,54.78,29.00,,,,,,13.00,14.00,-46.00,49.00,-49.00,49.00,-43.00,49.00,-44.00,41.00
2022-01-02,22:15,20.07,55.15,512.00,,,,,,0.00,13.00,-96.00,296.00,-129.00,416.00,-116.00,389.00,-96.00,381.00
2022-01-02,22:30,20.03,55.01,25.00,,,,,,0.00,0.00,-49.00,43.00,-51.00,43.00,-44.00,45.00,-46.00,40.00
2022-01-02,22:45,19.97,54.80,22.00,,,,,,0.00,0.00,-48.00,43.00,-48.00,47.00,-48.00,48.00,-50.00,42.00
2022-01-02,23:00,19.86,54.74,22.00,,,,,,0.00,0.00,-45.00,47.00,-50.00,45.00,-45.00,43.00,-50.00,41.00
2022-01-02,23:15,19.82,54.63,24.00,,,,,,0.00,0.00,-46.00,42.00,-46.00,46.00,-39.00,45.00,-43.00,44.00
2022-01-02,23:30,19.79,54.50,32.00,,,,,,0.00,0.00,-46.00,44.00,-49.00,44.00,-49.00,38.00,-43.00,44.00
