Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-06-08,22:45,21.64,67.94,21.00,,,,,,0.00,0.00,-53.00,50.00,-46.00,47.00,-46.00,43.00,-46.00,43.00
2021-06-08,23:00,21.60,67.82,21.00,,,,,,0.00,0.00,-56.00,47.00,-52.00,48.00,-51.00,44.00,-48.00,42.00
2021-06-08,23:15,21.58,67.67,23.00,,,,,,0.00,0.00,-46.00,54.00,-53.00,44.00,-44.00,45.00,-46.00,49.00
2021-06-08,23:30,21.55,67.54,19.00,,,,,,0.00,0.00,-57.00,50.00,-49.00,44.00,-45.00,44.00,-44.00,49.00
2021-06-08,23:45,21.52,67.56,23.00,,,,,,0.00,0.00,-47.00,50.00,-49.00,49.00,-49.00,48.00,-49.00,53.00
2021-06-09,00:00,21.50,67.49,25.00,,,,,,0.00,0.00,-47.00,56.00,-55.00,55.00,-47.00,43.00,-47.00,46.00
2021-06-09,00:15,21.50,67.36,27.00,,,,,,0.00,0.00,-47.00,50.00,-53.00,44.00,-51.00,42.00,-55.00,50.00
2021-06-09,00:30,21.45,67.37,23.00,,,,,,0.00,0.00,-49.00,48.00,-59.00,51.00,-50.00,47.00,-47.00,41.00
2021-06-09,00:45,21.44,67.36,23.00,,,,,,0.00,0.00,-49.00,53.00,-48.00,54.00,-51.00,43.00,-42.00,45.00
2021-06-09,01:00,21.43,67.18,27.00,,,,,,0.00,0.00,-49.00,46.00,-50.00,47.00,-44.00,45.00,-45.00,50.00
2021-06-09,01:15,21.39,67.04,26.00,,,,,,0.00,0.00,-57.00,51.00,-51.00,51.00,-44.00,50.00,-43.00,47.00
2021-06-09,01:30,21.36,67.07,21.00,,,,,,0.00,0.00,-51.00,50.00,-47.00,56.00,-48.00,47.00,-46.00,44.00
2021-06-09,01:45,21.35,66.82,23.00,,,,,,0.00,0.00,-54.00,46.00,-47.00,49.00,-49.00,42.00,-48.00,45.00
2021-06-09,02:00,21.37,66.58,23.00,,,,,,0.00,0.00,-48.00,46.00,-49.00,51.00,-49.00,41.00,-47.00,45.00
2021-06-09,02:15,21.31,66.50,23.00,,,,,,0.00,0.00,-50.00,47.00,-49.00,48.00,-58.00,50.00,-47.00,45.00
2021-06-09,02:30,21.28,66.46,23.00,,,,,,0.00,0.00,-46.00,51.00,-48.00,47.00,-48.00,43.00,-45.00,49.00
2021-06-09,02:45,21.29,66.25,24.00,,,,,,0.00,0.00,-50.00,54.00,-54.00,47.00,-53.00,44.00,-50.00,43.00
2021-06-09,03:00,21.27,66.19,21.00,,,,,,0.00,1.00,-49.00,51.00,-51.00,47.00,-47.00,42.00,-44.00,43.00
2021-06-09,03:15,21.29,65.94,24.00,,,,,,1.00,2.00,-48.00,47.00,-47.00,50.00,-48.00,48.00,-47.00,41.00
2021-06-09,03:30,21.26,65.77,22.00,,,,,,2.00,4.00,-51.00,46.00,-63.00,49.00,-51.00,47.00,-45.00,45.00
2021-06-09,03:45,21.23,65.77,23.00,,,,,,4.00,7.00,-52.00,43.00,-46.00,55.00,-49.00,54.00,-56.00,46.00
2021-06-09,04:00,21.22,65.57,27.00,,,,,,7.00,10.00,-52.00,45.00,-47.00,49.00,-46.00,42.00,-45.00,47.00
2021-06-09,04:15,21.22,65.42,24.00,,,,,,10.00,13.00,-52.00,49.00,-50.00,49.00,-47.00,46.00,-48.00,44.00
2021-06-09,04:30,21.19,65.43,27.00,,,,,,13.00,14.00,-55.00,45.00,-52.00,47.00,-50.00,48.00,-49.00,46.00
2021-06-09,04:45,21.16,65.40,24.00,,,,,,14.00,17.00,-48.00,47.00,-56.00,52.00,-50.00,57.00,-44.00,48.00
2021-06-09,05:00,21.15,65.47,24.00,,,,,,17.00,20.00,-51.00,43.00,-48.00,54.00,-44.00,56.00,-54.00,41.00
2021-06-09,05:15,21.16,65.59,355.00,,,,,,18.00,22.00,-59.00,55.00,-54.00,56.00,-62.00,44.00,-77.00,88.00
2021-06-09,05:30,21.16,66.08,239.00,,,,,,21.00,23.00,-184.00,505.00,-211.00,506.00,-188.00,500.00,-166.00,515.00
2021-06-09,05:45,21.21,65.96,337.00,,,,,,19.00,25.00,-45.00,42.00,-44.00,50.00,-60.00,50.00,-59.00,65.00
2021-06-09,06:00,21.20,65.95,25.00,,,,,,26.00,27.00,-43.00,48.00,-50.00,52.00,-46.00,45.00,-40.00,49.00
2021-06-09,06:15,21.22,65.91,21.00,,,,,,27.00,30.00,-52.00,46.00,-53.00,45.00,-44.00,53.00,-45.00,41.00
2021-06-09,06:30,21.25,65.91,23.00,,,,,,30.00,35.00,-45.00,50.00,-51.00,54.00,-49.00,42.00,-45.00,46.00
2021-06-09,06:45,21.24,65.95,24.00,,,,,,34.00,37.00,-45.00,43.00,-54.00,49.00,-49.00,50.00,-44.00,51.00
2021-06-09,07:00,21.27,66.11,365.00,,,,,,37.00,55.00,-41.00,49.00,-50.00,46.00,-52.00,48.00,-52.00,49.00
2021-06-09,07:15,21.28,66.44,420.00,,,,,,51.00,64.00,-50.00,47.00,-50.00,50.00,-61.00,73.00,-57.00,66.00
2021-06-09,07:30,21.37,66.27,20.00,,,,,,64.00,68.00,-52.00,45.00,-53.00,48.00,-44.00,46.00,-45.00,45.00
2021-06-09,07:45,21.43,66.25,633.00,,,,,,66.00,70.00,-47.00,45.00,-51.00,52.00,-56.00,62.00,-72.00,79.00
2021-06-09,08:00,21.45,66.24,21.00,,,,,,68.00,70.00,-48.00,49.00,-48.00,53.00,-44.00,47.00,-52.00,44.00
2021-06-09,08:15,21.50,66.12,26.00,,,,,,68.00,87.00,-53.00,56.00,-51.00,45.00,-47.00,43.00,-48.00,41.00
2021-06-09,08:30,21.51,66.04,27.00,,,,,,88.00,102.00,-50.00,54.00,-56.00,53.00,-45.00,40.00,-45.00,48.00
2021-06-09,08:45,21.55,66.04,22.00,,,,,,50.00,121.00,-46.00,49.00,-49.00,49.00,-49.00,48.00,-43.00,46.00
2021-06-09,09:00,21.57,66.18,431.00,,,,,,38.00,148.00,-48.00,46.00,-50.00,49.00,-53.00,50.00,-46.00,47.00
2021-06-09,09:15,21.66,66.40,122.00,,,,,,97.00,159.00,-47.00,46.00,-56.00,52.00,-45.00,51.00,-53.00,51.00
2021-06-09,09:30,21.79,67.16,390.00,,,,,,44.00,159.00,-49.00,43.00,-53.00,46.00,-58.00,71.00,-59.00,91.00
2021-06-09,09:45,21.70,68.89,70.00,,,,,,45.00,157.00,-45.00,50.00,-51.00,49.00,-47.00,47.00,-44.00,44.00
2021-06-09,10:00,21.86,67.54,24.00,,,,,,107.00,170.00,-51.00,52.00,-50.00,48.00,-46.00,48.00,-45.00,47.00
2021-06-09,10:15,21.89,67.57,369.00,,,,,,47.00,175.00,-70.00,199.00,-66.00,229.00,-92.00,300.00,-82.00,240.00
2021-06-09,10:30,21.93,67.85,22.00,,,,,,125.00,172.00,-49.00,47.00,-53.00,46.00,-40.00,54.00,-43.00,42.00
2021-06-09,10:45,21.98,67.48,22.00,,,,,,168.00,196.00,-46.00,48.00,-50.00,51.00,-46.00,46.00,-45.00,43.00
2021-06-09,11:00,21.99,67.66,396.00,,,,,,113.00,200.00,-50.00,49.00,-54.00,45.00,-57.00,57.00,-60.00,52.00
2021-06-09,11:15,22.00,67.68,23.00,,,,,,111.00,202.00,-52.00,45.00,-51.00,50.00,-46.00,43.00,-45.00,48.00
2021-06-09,11:30,21.99,67.66,25.00,,,,,,148.00,191.00,-50.00,45.00,-50.00,56.00,-45.00,43.00,-46.00,42.00
2021-06-09,11:45,22.01,67.49,22.00,,,,,,104.00,222.00,-55.00,51.00,-49.00,56.00,-51.00,49.00,-52.00,46.00
2021-06-09,12:00,22.02,67.42,24.00,,,,,,121.00,224.00,-51.00,53.00,-52.00,46.00,-46.00,42.00,-48.00,43.00
2021-06-09,12:15,22.05,67.64,446.00,,,,,,84.00,221.00,-100.00,165.00,-150.00,249.00,-183.00,353.00,-133.00,296.00
2021-06-09,12:30,22.07,68.09,191.00,,,,,,148.00,200.00,-47.00,45.00,-48.00,49.00,-48.00,45.00,-49.00,47.00
2021-06-09,12:45,22.11,67.57,23.00,,,,,,170.00,212.00,-45.00,47.00,-55.00,54.00,-49.00,44.00,-45.00,45.00
2021-06-09,13:00,22.13,67.57,27.00,,,,,,83.00,210.00,-47.00,53.00,-53.00,51.00,-49.00,41.00,-48.00,46.00
2021-06-09,13:15,22.16,67.85,481.00,,,,,,22.00,224.00,-209.00,331.00,-366.00,447.00,-237.00,404.00,-208.00,453.00
2021-06-09,13:30,22.20,68.88,407.00,,,,,,161.00,216.00,-303.00,204.00,-358.00,249.00,-363.00,374.00,-278.00,341.00
2021-06-09,13:45,22.33,67.88,23.00,,,,,,190.00,218.00,-45.00,44.00,-54.00,44.00,-43.00,50.00,-44.00,43.00
2021-06-09,14:00,22.30,67.70,24.00,,,,,,169.00,220.00,-48.00,51.00,-47.00,50.00,-45.00,49.00,-46.00,43.00
2021-06-09,14:15,22.32,67.73,20.00,,,,,,84.00,186.00,-53.00,51.00,-52.00,50.00,-48.00,43.00,-44.00,44.00
2021-06-09,14:30,22.30,67.80,23.00,,,,,,102.00,190.00,-50.00,48.00,-49.00,48.00,-47.00,48.00,-44.00,44.00
2021-06-09,14:45,22.27,67.94,21.00,,,,,,145.00,186.00,-51.00,48.00,-54.00,46.00,-45.00,44.00,-49.00,44.00
2021-06-09,15:00,22.26,68.10,23.00,,,,,,64.00,148.00,-47.00,52.00,-50.00,48.00,-52.00,45.00,-43.00,58.00
2021-06-09,15:15,22.30,68.13,22.00,,,,,,60.00,148.00,-56.00,50.00,-51.00,48.00,-45.00,46.00,-47.00,47.00
2021-06-09,15:30,22.28,68.39,22.00,,,,,,60.00,122.00,-50.00,45.00,-54.00,54.00,-45.00,52.00,-58.00,55.00
2021-06-09,15:45,22.28,68.37,23.00,,,,,,38.00,63.00,-53.00,46.00,-54.00,49.00,-53.00,47.00,-50.00,48.00
2021-06-09,16:00,22.31,68.25,375.00,,,,,,46.00,119.00,-221.00,501.00,-217.00,596.00,-244.00,601.00,-241.00,713.00
2021-06-09,16:15,22.38,68.02,249.00,,,,,,32.00,69.00,-154.00,467.00,-187.00,599.00,-191.00,524.00,-175.00,519.00
2021-06-09,16:30,22.52,67.02,376.00,,,,,,41.00,58.00,-64.00,52.00,-52.00,59.00,-45.00,49.00,-51.00,46.00
2021-06-09,16:45,22.72,63.86,72.00,,,,,,37.00,46.00,-61.00,58.00,-52.00,57.00,-51.00,48.00,-44.00,51.00
2021-06-09,17:00,22.69,64.37,22.00,,,,,,32.00,48.00,-45.00,50.00,-59.00,50.00,-51.00,52.00,-48.00,46.00
2021-06-09,17:15,22.74,64.47,380.00,,,,,,17.00,61.00,-142.00,316.00,-227.00,307.00,-271.00,396.00,-186.00,452.00
2021-06-09,17:30,22.77,65.32,532.00,,,,,,15.00,56.00,-192.00,428.00,-228.00,510.00,-233.00,558.00,-269.00,494.00
2021-06-09,17:45,22.92,65.29,336.00,,,,,,32.00,49.00,-61.00,108.00,-73.00,231.00,-125.00,229.00,-112.00,145.00
2021-06-09,18:00,22.94,65.33,343.00,,,,,,14.00,34.00,-290.00,605.00,-351.00,501.00,-377.00,660.00,-366.00,772.00
2021-06-09,18:15,22.94,66.29,355.00,,,,,,14.00,30.00,-185.00,296.00,-185.00,417.00,-205.00,353.00,-258.00,348.00
2021-06-09,18:30,23.01,66.13,603.00,,,,,,7.00,23.00,-110.00,267.00,-184.00,193.00,-140.00,262.00,-181.00,236.00
2021-06-09,18:45,22.97,66.18,46.00,,,,,,10.00,15.00,-58.00,46.00,-48.00,51.00,-48.00,54.00,-43.00,45.00
