Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2022-04-01,07:45,18.14,34.64,25.00,,,,,,64.00,74.00,-51.00,53.00,-45.00,51.00,-40.00,45.00,-44.00,50.00
2022-04-01,08:00,18.08,34.79,23.00,,,,,,63.00,79.00,-46.00,43.00,-46.00,47.00,-39.00,44.00,-39.00,40.00
2022-04-01,08:15,18.05,34.83,22.00,,,,,,72.00,84.00,-44.00,45.00,-49.00,48.00,-47.00,44.00,-42.00,40.00
2022-04-01,08:30,18.00,34.86,602.00,,,,,,63.00,83.00,-46.00,42.00,-45.00,44.00,-53.00,46.00,-42.00,40.00
2022-04-01,08:45,17.99,35.17,396.00,,,,,,63.00,103.00,-55.00,92.00,-73.00,130.00,-97.00,192.00,-81.00,171.00
2022-04-01,09:00,17.99,35.17,23.00,,,,,,89.00,106.00,-47.00,58.00,-45.00,50.00,-38.00,41.00,-39.00,40.00
2022-04-01,09:15,17.96,35.10,21.00,,,,,,88.00,118.00,-45.00,46.00,-45.00,55.00,-43.00,40.00,-47.00,41.00
2022-04-01,09:30,18.01,35.06,21.00,,,,,,64.00,102.00,-46.00,45.00,-52.00,46.00,-42.00,44.00,-43.00,44.00
2022-04-01,09:45,18.12,34.73,22.00,,,,,,69.00,95.00,-53.00,41.00,-49.00,49.00,-42.00,44.00,-42.00,39.00
2022-04-01,10:00,18.18,34.59,20.00,,,,,,72.00,94.00,-45.00,45.00,-47.00,45.00,-43.00,41.00,-38.00,39.00
2022-04-01,10:15,18.15,34.65,22.00,,,,,,72.00,109.00,-46.00,40.00,-41.00,53.00,-44.00,47.00,-46.00,42.00
2022-04-01,10:30,18.12,34.69,473.00,,,,,,54.00,105.00,-146.00,350.00,-148.00,467.00,-176.00,371.00,-179.00,320.00
2022-04-01,10:45,18.11,34.76,23.00,,,,,,65.00,97.00,-44.00,46.00,-44.00,49.00,-44.00,43.00,-46.00,39.00
2022-04-01,11:00,18.08,34.81,23.00,,,,,,53.00,79.00,-48.00,43.00,-49.00,41.00,-41.00,45.00,-42.00,39.00
2022-04-01,11:15,18.02,34.84,24.00,,,,,,44.00,76.00,-52.00,44.00,-39.00,46.00,-42.00,38.00,-51.00,41.00
2022-04-01,11:30,18.04,35.14,23.00,,,,,,46.00,90.00,-49.00,45.00,-44.00,46.00,-47.00,47.00,-47.00,43.00
2022-04-01,11:45,18.19,34.80,379.00,,,,,,17.00,82.00,-77.00,239.00,-89.00,340.00,-148.00,303.00,-129.00,241.00
2022-04-01,12:00,18.28,34.91,183.00,,,,,,45.00,92.00,-43.00,47.00,-42.00,52.00,-48.00,41.00,-49.00,37.00
2022-04-01,12:15,18.49,34.59,455.00,,,,,,36.00,64.00,-47.00,54.00,-44.00,54.00,-45.00,43.00,-50.00,45.00
2022-04-01,12:30,18.62,34.66,142.00,,,,,,31.00,52.00,-53.00,88.00,-62.00,73.00,-80.00,100.00,-64.00,120.00
2022-04-01,12:45,18.70,35.15,171.00,,,,,,53.00,69.00,-45.00,48.00,-44.00,44.00,-47.00,47.00,-41.00,40.00
2022-04-01,13:00,18.82,34.79,23.00,,,,,,53.00,64.00,-48.00,40.00,-45.00,42.00,-40.00,37.00,-51.00,43.00
2022-04-01,13:15,18.89,34.50,21.00,,,,,,34.00,57.00,-48.00,48.00,-48.00,45.00,-44.00,48.00,-48.00,45.00
2022-04-01,13:30,18.94,34.49,507.00,,,,,,34.00,43.00,-43.00,60.00,-57.00,77.00,-62.00,82.00,-87.00,141.00
2022-04-01,13:45,19.05,34.46,22.00,,,,,,36.00,50.00,-45.00,47.00,-45.00,49.00,-49.00,46.00,-46.00,47.00
2022-04-01,14:00,19.13,34.38,25.00,,,,,,23.00,55.00,-50.00,41.00,-46.00,45.00,-42.00,43.00,-48.00,41.00
2022-04-01,14:15,19.20,34.97,100.00,,,,,,41.00,54.00,-45.00,48.00,-56.00,43.00,-46.00,46.00,-46.00,81.00
2022-04-01,14:30,19.24,35.60,364.00,,,,,,31.00,52.00,-70.00,93.00,-78.00,107.00,-120.00,140.00,-101.00,119.00
2022-04-01,14:45,19.33,36.08,445.00,,,,,,28.00,47.00,-66.00,120.00,-128.00,144.00,-136.00,216.00,-101.00,229.00
2022-04-01,15:00,19.44,35.59,509.00,,,,,,26.00,41.00,-45.00,52.00,-46.00,55.00,-62.00,55.00,-54.00,68.00
2022-04-01,15:15,19.49,35.24,440.00,,,,,,31.00,40.00,-43.00,42.00,-45.00,42.00,-45.00,44.00,-48.00,38.00
2022-04-01,15:30,19.48,35.63,528.00,,,,,,21.00,44.00,-57.00,86.00,-92.00,98.00,-130.00,151.00,-84.00,157.00
2022-04-01,15:45,19.73,36.96,970.00,,,,,,22.00,45.00,-168.00,311.00,-139.00,304.00,-158.00,431.00,-231.00,381.00
2022-04-01,16:00,20.15,36.45,145.00,,,,,,33.00,39.00,-40.00,40.00,-51.00,44.00,-47.00,50.00,-43.00,41.00
2022-04-01,16:15,20.13,36.02,576.00,,,,,,16.00,36.00,-264.00,438.00,-277.00,492.00,-250.00,501.00,-215.00,537.00
2022-04-01,16:30,20.01,36.32,499.00,,,,,,12.00,33.00,-117.00,269.00,-128.00,258.00,-115.00,243.00,-123.00,281.00
2022-04-01,16:45,20.16,36.01,535.00,,,,,,22.00,28.00,-44.00,42.00,-66.00,60.00,-60.00,48.00,-49.00,58.00
2022-04-01,17:00,20.16,35.38,443.00,,,,,,19.00,24.00,-45.00,48.00,-47.00,51.00,-49.00,59.00,-76.00,88.00
2022-04-01,17:15,20.06,34.99,201.00,,,,,,18.00,21.00,-44.00,47.00,-70.00,43.00,-92.00,69.00,-74.00,88.00
2022-04-01,17:30,20.04,35.16,326.00,,,,,,8.00,18.00,-143.00,266.00,-131.00,245.00,-157.00,321.00,-186.00,312.00
2022-04-01,17:45,20.05,34.97,24.00,,,,,,14.00,16.00,-49.00,45.00,-50.00,47.00,-44.00,39.00,-45.00,40.00
2022-04-01,18:00,20.12,34.80,27.00,,,,,,14.00,15.00,-41.00,44.00,-41.00,46.00,-44.00,46.00,-41.00,42.00
2022-04-01,18:15,20.15,34.73,408.00,,,,,,13.00,14.00,-46.00,41.00,-52.00,42.00,-43.00,45.00,-40.00,44.00
2022-04-01,18:30,20.12,35.07,292.00,,,,,,7.00,14.00,-183.00,385.00,-211.00,463.00,-203.00,356.00,-184.00,467.00
2022-04-01,18:45,20.21,35.03,24.00,,,,,,5.00,14.00,-43.00,53.00,-48.00,52.00,-45.00,41.00,-46.00,44.00
2022-04-01,19:00,20.32,35.24,432.00,,,,,,3.00,6.00,-150.00,359.00,-146.00,392.00,-155.00,408.00,-136.00,433.00
2022-04-01,19:15,20.40,35.23,657.00,,,,,,4.00,6.00,-44.00,43.00,-47.00,44.00,-50.00,49.00,-58.00,55.00
2022-04-01,19:30,20.47,35.43,302.00,,,,,,5.00,6.00,-114.00,174.00,-151.00,305.00,-207.00,225.00,-174.00,168.00
2022-04-01,19:45,20.45,35.53,24.00,,,,,,5.00,6.00,-46.00,54.00,-46.00,48.00,-43.00,59.00,-40.00,41.00
2022-04-01,20:00,20.44,35.66,51.00,,,,,,5.00,5.00,-51.00,45.00,-46.00,44.00,-44.00,43.00,-41.00,41.00
2022-04-01,20:15,20.39,35.80,21.00,,,,,,5.00,5.00,-44.00,43.00,-47.00,46.00,-45.00,43.00,-45.00,43.00
2022-04-01,20:30,20.35,35.97,359.00,,,,,,4.00,5.00,-44.00,45.00,-46.00,46.00,-47.00,40.00,-44.00,40.00
2022-04-01,20:45,20.40,36.51,478.00,,,,,,0.00,5.00,-105.00,185.00,-145.00,284.00,-189.00,309.00,-153.00,302.00
2022-04-01,21:00,20.34,36.58,24.00,,,,,,0.00,0.00,-40.00,39.00,-46.00,48.00,-47.00,41.00,-38.00,35.00
2022-04-01,21:15,20.29,36.31,23.00,,,,,,0.00,0.00,-53.00,45.00,-47.00,39.00,-43.00,37.00,-39.00,39.00
2022-04-01,21:30,20.19,36.16,24.00,,,,,,0.00,0.00,-47.00,48.00,-47.00,49.00,-48.00,42.00,-44.00,48.00
2022-04-01,21:45,20.13,35.99,24.00,,,,,,0.00,0.00,-43.00,45.00,-50.00,44.00,-44.00,45.00,-47.00,43.00
2022-04-01,22:00,20.10,35.89,23.00,,,,,,0.00,0.00,-44.00,41.00,-44.00,45.00,-40.00,39.00,-42.00,45.00
2022-04-01,22:15,20.04,35.80,22.00,,,,,,0.00,0.00,-46.00,43.00,-51.00,49.00,-41.00,41.00,-39.00,43.00
2022-04-01,22:30,20.02,35.62,21.00,,,,,,0.00,0.00,-41.00,42.00,-42.00,48.00,-45.00,43.00,-43.00,42.00
2022-04-01,22:45,19.95,35.61,21.00,,,,,,0.00,0.00,-44.00,46.00,-47.00,44.00,-41.00,42.00,-44.00,40.00
2022-04-01,23:00,19.92,35.46,22.00,,,,,,0.00,0.00,-49.00,36.00,-42.00,46.00,-43.00,36.00,-44.00,41.00
2022-04-01,23:15,19.87,35.44,22.00,,,,,,0.00,0.00,-47.00,45.00,-44.00,40.00,-45.00,44.00,-47.00,41.00
2022-04-01,23:30,19.82,35.51,23.00,,,,,,0.00,0.00,-45.00,41.00,-50.00,41.00,-42.00,47.00,-41.00,40.00
2022-04-01,23:45,19.78,35.44,24.00,,,,,,0.00,0.00,-47.00,39.00,-47.00,52.00,-44.00,46.00,-41.00,42.00
2022-04-02,00:00,19.76,35.37,25.00,,,,,,0.00,0.00,-42.00,48.00,-50.00,47.00,-46.00,44.00,-39.00,48.00
2022-04-02,00:15,19.74,35.25,21.00,,,,,,0.00,0.00,-45.00,44.00,-50.00,47.00,-41.00,47.00,-46.00,43.00
2022-04-02,00:30,19.69,35.18,25.00,,,,,,0.00,0.00,-44.00,48.00,-45.00,47.00,-43.00,43.00,-42.00,40.00
2022-04-02,00:45,19.67,35.11,22.00,,,,,,0.00,0.00,-47.00,41.00,-56.00,45.00,-44.00,43.00,-40.00,41.00
2022-04-02,01:00,19.63,35.08,23.00,,,,,,0.00,0.00,-43.00,40.00,-44.00,38.00,-38.00,38.00,-38.00,40.00
2022-04-02,01:15,19.62,34.93,26.00,,,,,,0.00,0.00,-49.00,49.00,-42.00,49.00,-41.00,42.00,-39.00,43.00
2022-04-02,01:30,19.61,35.00,26.00,,,,,,0.00,0.00,-42.00,49.00,-48.00,44.00,-48.00,43.00,-36.00,46.00
2022-04-02,01:45,19.61,35.36,23.00,,,,,,0.00,0.00,-46.00,46.00,-43.00,47.00,-40.00,39.00,-43.00,41.00
2022-04-02,02:00,19.54,35.50,25.00,,,,,,0.00,0.00,-44.00,42.00,-48.00,42.00,-44.00,49.00,-41.00,42.00
2022-04-02,02:15,19.50,35.41,27.00,,,,,,0.00,0.00,-45.00,45.00,-46.00,52.00,-44.00,41.00,-41.00,43.00
2022-04-02,02:30,19.43,35.31,22.00,,,,,,0.00,0.00,-46.00,37.00,-52.00,43.00,-41.00,41.00,-38.00,45.00
2022-04-02,02:45,19.38,35.16,22.00,,,,,,0.00,0.00,-42.00,40.00,-45.00,44.00,-42.00,43.00,-36.00,43.00
2022-04-02,03:00,19.30,35.01,24.00,,,,,,0.00,0.00,-39.00,40.00,-41.00,43.00,-41.00,38.00,-41.00,43.00
2022-04-02,03:15,19.31,34.72,23.00,,,,,,0.00,0.00,-47.00,43.00,-49.00,43.00,-42.00,41.00,-42.00,38.00
2022-04-02,03:30,19.24,34.56,27.00,,,,,,0.00,0.00,-49.00,41.00,-43.00,44.00,-47.00,44.00,-43.00,43.00
2022-04-02,03:45,19.17,34.34,22.00,,,,,,0.00,0.00,-40.00,43.00,-50.00,45.00,-46.00,45.00,-45.00,43.00
2022-04-02,04:00,19.07,34.21,24.00,,,,,,0.00,0.00,-40.00,37.00,-50.00,46.00,-46.00,43.00,-42.00,43.00
2022-04-02,04:15,19.03,33.97,21.00,,,,,,0.00,0.00,-47.00,45.00,-50.00,45.00,-45.00,39.00,-40.00,38.00
2022-04-02,04:30,18.96,33.81,24.00,,,,,,0.00,0.00,-42.00,45.00,-45.00,43.00,-41.00,37.00,-40.00,39.00
2022-04-02,04:45,18.88,33.78,24.00,,,,,,0.00,0.00,-42.00,44.00,-40.00,44.00,-40.00,43.00,-42.00,37.00
2022-04-02,05:00,18.80,33.80,24.00,,,,,,0.00,0.00,-43.00,42.00,-43.00,40.00,-42.00,40.00,-40.00,36.00
2022-04-02,05:15,18.71,33.70,22.00,,,,,,0.00,1.00,-49.00,46.00,-56.00,44.00,-42.00,43.00,-41.00,44.00
2022-04-02,05:30,18.65,33.57,24.00,,,,,,1.00,2.00,-44.00,52.00,-44.00,43.00,-46.00,41.00,-41.00,41.00
2022-04-02,05:45,18.62,33.55,863.00,,,,,,2.00,11.00,-85.00,67.00,-69.00,68.00,-166.00,97.00,-270.00,191.00
2022-04-02,06:00,18.46,33.76,26.00,,,,,,11.00,16.00,-41.00,41.00,-50.00,47.00,-44.00,38.00,-42.00,36.00
2022-04-02,06:15,18.38,33.58,24.00,,,,,,16.00,21.00,-42.00,42.00,-46.00,42.00,-41.00,40.00,-38.00,40.00
2022-04-02,06:30,18.32,33.68,25.00,,,,,,21.00,27.00,-47.00,45.00,-44.00,45.00,-44.00,43.00,-42.00,41.00
2022-04-02,06:45,18.26,33.61,22.00,,,,,,27.00,32.00,-53.00,44.00,-46.00,51.00,-43.00,47.00,-38.00,37.00
2022-04-02,07:00,18.20,33.69,316.00,,,,,,25.00,39.00,-95.00,119.00,-56.00,45.00,-77.00,70.00,-136.00,166.00
2022-04-02,07:15,18.20,34.64,568.00,,,,,,21.00,49.00,-143.00,356.00,-136.00,335.00,-176.00,281.00,-184.00,268.00
2022-04-02,07:30,18.24,34.32,25.00,,,,,,49.00,57.00,-45.00,41.00,-54.00,44.00,-44.00,41.00,-44.00,40.00
2022-04-02,07:45,18.19,34.00,24.00,,,,,,57.00,67.00,-44.00,43.00,-49.00,37.00,-39.00,41.00,-39.00,41.00
2022-04-02,08:00,18.10,33.80,23.00,,,,,,67.00,76.00,-45.00,43.00,-43.00,45.00,-38.00,46.00,-36.00,41.00
2022-04-02,08:15,18.07,33.67,23.00,,,,,,72.00,87.00,-44.00,41.00,-46.00,41.00,-40.00,43.00,-44.00,41.00
2022-04-02,08:30,18.04,33.58,23.00,,,,,,77.00,95.00,-45.00,42.00,-49.00,42.00,-42.00,38.00,-51.00,46.00
2022-04-02,08:45,18.02,33.55,21.00,,,,,,79.00,103.00,-42.00,44.00,-43.00,45.00,-43.00,44.00,-43.00,38.00
2022-04-02,09:00,17.98,33.58,22.00,,,,,,92.00,121.00,-43.00,45.00,-43.00,43.00,-38.00,45.00,-41.00,39.00
2022-04-02,09:15,17.94,33.54,23.00,,,,,,101.00,127.00,-44.00,49.00,-47.00,44.00,-44.00,43.00,-46.00,44.00
2022-04-02,09:30,17.98,33.47,22.00,,,,,,90.00,128.00,-45.00,51.00,-49.00,48.00,-45.00,48.00,-40.00,44.00
2022-04-02,09:45,18.12,33.17,48.00,,,,,,88.00,133.00,-44.00,42.00,-52.00,46.00,-47.00,44.00,-44.00,45.00
2022-04-02,10:00,18.23,32.82,21.00,,,,,,84.00,147.00,-45.00,42.00,-44.00,44.00,-44.00,45.00,-45.00,45.00
2022-04-02,10:15,18.23,32.73,22.00,,,,,,77.00,174.00,-51.00,45.00,-49.00,43.00,-42.00,41.00,-42.00,42.00
2022-04-02,10:30,18.23,32.67,26.00,,,,,,108.00,209.00,-45.00,42.00,-44.00,51.00,-46.00,46.00,-40.00,41.00
2022-04-02,10:45,18.23,32.57,23.00,,,,,,93.00,262.00,-46.00,46.00,-44.00,47.00,-44.00,43.00,-45.00,40.00
2022-04-02,11:00,18.18,32.50,30.00,,,,,,58.00,262.00,-43.00,44.00,-48.00,41.00,-43.00,44.00,-46.00,42.00
2022-04-02,11:15,18.14,32.50,23.00,,,,,,69.00,98.00,-44.00,44.00,-43.00,43.00,-42.00,42.00,-41.00,45.00
2022-04-02,11:30,18.11,32.44,24.00,,,,,,72.00,417.00,-44.00,44.00,-45.00,42.00,-50.00,45.00,-47.00,38.00
2022-04-02,11:45,18.07,32.48,22.00,,,,,,90.00,302.00,-50.00,48.00,-47.00,45.00,-47.00,41.00,-43.00,41.00
2022-04-02,12:00,18.09,32.39,23.00,,,,,,95.00,412.00,-46.00,49.00,-43.00,43.00,-46.00,45.00,-41.00,46.00
2022-04-02,12:15,18.18,32.30,20.00,,,,,,88.00,441.00,-47.00,43.00,-48.00,49.00,-55.00,42.00,-44.00,41.00
2022-04-02,12:30,18.13,32.36,21.00,,,,,,53.00,79.00,-44.00,42.00,-53.00,52.00,-48.00,40.00,-46.00,42.00
2022-04-02,12:45,18.08,32.36,21.00,,,,,,78.00,547.00,-46.00,43.00,-41.00,44.00,-44.00,45.00,-43.00,41.00
2022-04-02,13:00,18.06,32.31,23.00,,,,,,59.00,242.00,-49.00,47.00,-45.00,48.00,-47.00,36.00,-45.00,47.00
2022-04-02,13:15,18.00,32.31,23.00,,,,,,69.00,176.00,-42.00,42.00,-53.00,43.00,-45.00,47.00,-43.00,43.00
2022-04-02,13:30,18.01,32.21,27.00,,,,,,77.00,723.00,-48.00,47.00,-45.00,46.00,-43.00,43.00,-42.00,41.00
2022-04-02,13:45,18.09,32.16,26.00,,,,,,77.00,848.00,-46.00,45.00,-51.00,44.00,-49.00,49.00,-50.00,40.00
2022-04-02,14:00,18.19,32.06,25.00,,,,,,56.00,928.00,-46.00,48.00,-47.00,47.00,-45.00,43.00,-41.00,40.00
2022-04-02,14:15,18.08,32.24,23.00,,,,,,70.00,518.00,-41.00,50.00,-50.00,47.00,-45.00,52.00,-45.00,41.00
2022-04-02,14:30,18.07,32.17,23.00,,,,,,20.00,594.00,-42.00,45.00,-52.00,47.00,-40.00,43.00,-50.00,43.00
2022-04-02,14:45,17.96,32.21,23.00,,,,,,17.00,20.00,-46.00,51.00,-46.00,48.00,-49.00,42.00,-43.00,44.00
2022-04-02,15:00,17.88,32.32,26.00,,,,,,20.00,60.00,-41.00,43.00,-50.00,41.00,-43.00,44.00,-44.00,44.00
2022-04-02,15:15,17.91,32.13,21.00,,,,,,43.00,509.00,-44.00,49.00,-52.00,43.00,-42.00,45.00,-45.00,43.00
2022-04-02,15:30,17.87,32.07,21.00,,,,,,21.00,41.00,-49.00,47.00,-48.00,44.00,-48.00,49.00,-43.00,47.00
2022-04-02,15:45,17.79,32.13,25.00,,,,,,22.00,37.00,-43.00,42.00,-46.00,54.00,-44.00,44.00,-45.00,38.00
2022-04-02,16:00,17.74,32.03,26.00,,,,,,37.00,52.00,-50.00,47.00,-50.00,43.00,-46.00,40.00,-43.00,38.00
2022-04-02,16:15,17.74,31.91,21.00,,,,,,48.00,59.00,-48.00,48.00,-46.00,48.00,-47.00,45.00,-40.00,42.00
2022-04-02,16:30,17.69,31.88,24.00,,,,,,39.00,58.00,-48.00,44.00,-43.00,46.00,-44.00,52.00,-44.00,42.00
2022-04-02,16:45,17.64,31.84,23.00,,,,,,22.00,39.00,-54.00,50.00,-50.00,45.00,-47.00,40.00,-45.00,40.00
2022-04-02,17:00,17.59,31.84,22.00,,,,,,19.00,21.00,-43.00,44.00,-49.00,45.00,-44.00,44.00,-46.00,42.00
2022-04-02,17:15,17.54,31.80,22.00,,,,,,18.00,20.00,-42.00,50.00,-46.00,49.00,-48.00,49.00,-41.00,43.00
2022-04-02,17:30,17.51,31.77,21.00,,,,,,19.00,28.00,-51.00,41.00,-47.00,48.00,-44.00,46.00,-43.00,39.00
2022-04-02,17:45,17.42,31.88,21.00,,,,,,18.00,22.00,-45.00,45.00,-51.00,41.00,-45.00,41.00,-40.00,39.00
2022-04-02,18:00,17.44,31.68,21.00,,,,,,14.00,18.00,-46.00,41.00,-48.00,41.00,-46.00,41.00,-45.00,38.00
2022-04-02,18:15,17.35,31.70,23.00,,,,,,14.00,15.00,-44.00,44.00,-44.00,55.00,-45.00,45.00,-41.00,43.00
2022-04-02,18:30,17.35,31.64,21.00,,,,,,14.00,14.00,-45.00,42.00,-43.00,45.00,-44.00,43.00,-45.00,38.00
2022-04-02,18:45,17.32,31.66,22.00,,,,,,13.00,14.00,-44.00,46.00,-45.00,45.00,-41.00,48.00,-43.00,40.00
2022-04-02,19:00,17.29,31.71,22.00,,,,,,13.00,14.00,-44.00,48.00,-45.00,42.00,-44.00,46.00,-45.00,45.00
2022-04-02,19:15,17.27,31.70,23.00,,,,,,13.00,14.00,-47.00,43.00,-48.00,43.00,-44.00,46.00,-43.00,41.00
2022-04-02,19:30,17.22,31.71,21.00,,,,,,13.00,14.00,-45.00,43.00,-49.00,42.00,-56.00,44.00,-45.00,42.00
2022-04-02,19:45,17.16,31.88,23.00,,,,,,13.00,14.00,-48.00,42.00,-42.00,45.00,-44.00,44.00,-43.00,42.00
2022-04-02,20:00,17.12,31.90,23.00,,,,,,13.00,14.00,-46.00,41.00,-44.00,46.00,-50.00,46.00,-46.00,38.00
2022-04-02,20:15,17.10,31.90,23.00,,,,,,13.00,14.00,-46.00,43.00,-44.00,43.00,-42.00,38.00,-43.00,44.00
2022-04-02,20:30,17.08,32.20,496.00,,,,,,0.00,14.00,-206.00,237.00,-234.00,311.00,-241.00,303.00,-191.00,179.00
2022-04-02,20:45,17.25,32.04,21.00,,,,,,0.00,0.00,-44.00,41.00,-48.00,45.00,-48.00,40.00,-49.00,44.00
2022-04-02,21:00,17.48,31.52,21.00,,,,,,0.00,0.00,-54.00,45.00,-47.00,48.00,-43.00,47.00,-40.00,49.00
2022-04-02,21:15,17.63,31.34,21.00,,,,,,0.00,0.00,-46.00,42.00,-49.00,45.00,-58.00,42.00,-43.00,43.00
2022-04-02,21:30,17.76,31.27,23.00,,,,,,0.00,0.00,-50.00,44.00,-51.00,44.00,-53.00,45.00,-47.00,46.00
2022-04-02,21:45,18.00,31.15,23.00,,,,,,0.00,0.00,-49.00,45.00,-45.00,53.00,-51.00,45.00,-47.00,50.00
2022-04-02,22:00,18.15,31.21,25.00,,,,,,0.00,0.00,-49.00,48.00,-46.00,44.00,-39.00,38.00,-47.00,41.00
2022-04-02,22:15,18.24,31.21,24.00,,,,,,0.00,0.00,-44.00,43.00,-46.00,45.00,-41.00,46.00,-47.00,43.00
2022-04-02,22:30,18.22,31.42,23.00,,,,,,0.00,0.00,-44.00,47.00,-42.00,47.00,-44.00,42.00,-43.00,43.00
2022-04-02,22:45,18.21,31.54,22.00,,,,,,0.00,0.00,-49.00,57.00,-48.00,50.00,-47.00,45.00,-44.00,43.00
2022-04-02,23:00,18.20,31.66,21.00,,,,,,0.00,0.00,-49.00,44.00,-42.00,47.00,-47.00,42.00,-42.00,39.00
2022-04-02,23:15,18.30,31.70,23.00,,,,,,0.00,0.00,-44.00,47.00,-44.00,49.00,-47.00,44.00,-43.00,41.00
2022-04-02,23:30,18.42,31.59,22.00,,,,,,0.00,0.00,-42.00,39.00,-45.00,44.00,-44.00,44.00,-42.00,46.00
