Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-09-01,09:30,21.76,60.39,200.00,,,,,,60.00,70.00,-161.00,451.00,-124.00,489.00,-191.00,502.00,-170.00,437.00
2021-09-01,09:45,21.73,60.64,20.00,,,,,,68.00,73.00,-49.00,49.00,-51.00,49.00,-54.00,46.00,-45.00,43.00
2021-09-01,10:00,21.76,60.39,308.00,,,,,,42.00,70.00,-182.00,308.00,-187.00,404.00,-200.00,315.00,-179.00,226.00
2021-09-01,10:15,21.78,60.74,316.00,,,,,,55.00,69.00,-64.00,239.00,-98.00,335.00,-76.00,247.00,-72.00,229.00
2021-09-01,10:30,21.81,60.55,325.00,,,,,,58.00,81.00,-41.00,45.00,-45.00,49.00,-45.00,54.00,-47.00,65.00
2021-09-01,10:45,21.87,60.40,396.00,,,,,,68.00,90.00,-53.00,46.00,-52.00,53.00,-55.00,49.00,-66.00,72.00
2021-09-01,11:00,21.91,60.31,26.00,,,,,,88.00,100.00,-50.00,48.00,-48.00,51.00,-46.00,51.00,-45.00,48.00
2021-09-01,11:15,21.90,60.12,25.00,,,,,,72.00,98.00,-48.00,46.00,-48.00,49.00,-44.00,45.00,-44.00,49.00
2021-09-01,11:30,21.91,59.90,24.00,,,,,,72.00,82.00,-48.00,50.00,-50.00,47.00,-47.00,46.00,-54.00,46.00
2021-09-01,11:45,21.92,59.86,116.00,,,,,,82.00,107.00,-60.00,45.00,-50.00,53.00,-48.00,51.00,-43.00,47.00
2021-09-01,12:00,21.90,60.04,28.00,,,,,,88.00,103.00,-48.00,46.00,-49.00,50.00,-44.00,48.00,-48.00,44.00
2021-09-01,12:15,21.91,59.93,31.00,,,,,,88.00,99.00,-47.00,44.00,-58.00,50.00,-40.00,46.00,-53.00,39.00
2021-09-01,12:30,21.92,59.95,23.00,,,,,,78.00,88.00,-49.00,48.00,-47.00,54.00,-43.00,49.00,-52.00,51.00
2021-09-01,12:45,21.89,60.17,32.00,,,,,,78.00,84.00,-48.00,49.00,-57.00,50.00,-45.00,46.00,-51.00,46.00
2021-09-01,13:00,21.89,60.30,459.00,,,,,,70.00,79.00,-50.00,54.00,-54.00,49.00,-57.00,49.00,-43.00,62.00
2021-09-01,13:15,21.89,60.45,129.00,,,,,,61.00,70.00,-51.00,43.00,-48.00,47.00,-48.00,45.00,-50.00,42.00
2021-09-01,13:30,21.94,60.28,26.00,,,,,,45.00,61.00,-50.00,59.00,-47.00,45.00,-52.00,47.00,-44.00,42.00
2021-09-01,13:45,21.95,60.19,28.00,,,,,,44.00,60.00,-49.00,45.00,-52.00,46.00,-44.00,46.00,-42.00,50.00
2021-09-01,14:00,21.96,60.13,47.00,,,,,,58.00,60.00,-48.00,50.00,-50.00,50.00,-45.00,44.00,-48.00,45.00
2021-09-01,14:15,21.96,60.16,23.00,,,,,,58.00,70.00,-43.00,44.00,-48.00,43.00,-46.00,47.00,-47.00,49.00
2021-09-01,14:30,21.92,60.38,34.00,,,,,,70.00,81.00,-49.00,49.00,-49.00,48.00,-45.00,42.00,-47.00,47.00
2021-09-01,14:45,21.98,60.50,228.00,,,,,,57.00,70.00,-47.00,47.00,-56.00,45.00,-49.00,46.00,-59.00,70.00
2021-09-01,15:00,22.02,61.05,294.00,,,,,,21.00,57.00,-127.00,158.00,-189.00,236.00,-227.00,335.00,-205.00,234.00
2021-09-01,15:15,22.12,61.24,357.00,,,,,,11.00,42.00,-125.00,286.00,-125.00,271.00,-167.00,343.00,-171.00,374.00
2021-09-01,15:30,22.23,61.15,537.00,,,,,,14.00,41.00,-42.00,49.00,-52.00,47.00,-44.00,46.00,-45.00,46.00
2021-09-01,15:45,22.22,61.40,476.00,,,,,,28.00,39.00,-145.00,255.00,-126.00,375.00,-241.00,348.00,-212.00,277.00
2021-09-01,16:00,22.19,61.54,303.00,,,,,,31.00,38.00,-43.00,43.00,-51.00,46.00,-44.00,45.00,-49.00,43.00
2021-09-01,16:15,22.14,61.49,547.00,,,,,,24.00,35.00,-44.00,46.00,-52.00,56.00,-41.00,48.00,-42.00,45.00
2021-09-01,16:30,22.10,61.68,167.00,,,,,,29.00,33.00,-99.00,181.00,-125.00,326.00,-225.00,350.00,-143.00,247.00
2021-09-01,16:45,22.10,61.61,29.00,,,,,,27.00,30.00,-57.00,49.00,-45.00,53.00,-47.00,42.00,-44.00,51.00
2021-09-01,17:00,22.09,61.72,387.00,,,,,,11.00,27.00,-150.00,242.00,-163.00,269.00,-161.00,295.00,-159.00,285.00
2021-09-01,17:15,22.02,61.83,21.00,,,,,,7.00,11.00,-51.00,46.00,-50.00,44.00,-45.00,45.00,-45.00,45.00
2021-09-01,17:30,21.98,61.65,28.00,,,,,,6.00,8.00,-47.00,45.00,-47.00,44.00,-44.00,49.00,-48.00,47.00
2021-09-01,17:45,21.93,61.55,26.00,,,,,,7.00,18.00,-52.00,46.00,-49.00,45.00,-41.00,44.00,-45.00,43.00
2021-09-01,18:00,21.90,61.50,24.00,,,,,,15.00,17.00,-49.00,43.00,-49.00,45.00,-44.00,46.00,-42.00,41.00
2021-09-01,18:15,21.85,61.47,27.00,,,,,,14.00,15.00,-50.00,49.00,-55.00,45.00,-47.00,47.00,-50.00,47.00
2021-09-01,18:30,21.83,61.49,20.00,,,,,,14.00,14.00,-47.00,45.00,-47.00,46.00,-52.00,42.00,-47.00,47.00
2021-09-01,18:45,21.80,61.41,21.00,,,,,,14.00,14.00,-48.00,48.00,-52.00,48.00,-40.00,47.00,-44.00,45.00
2021-09-01,19:00,21.78,61.51,513.00,,,,,,4.00,14.00,-222.00,398.00,-290.00,357.00,-254.00,428.00,-206.00,497.00
2021-09-01,19:15,21.81,62.17,448.00,,,,,,0.00,14.00,-179.00,364.00,-200.00,504.00,-224.00,393.00,-192.00,371.00
2021-09-01,19:30,21.84,61.85,690.00,,,,,,0.00,0.00,-50.00,97.00,-47.00,69.00,-69.00,156.00,-121.00,241.00
2021-09-01,19:45,21.81,61.70,421.00,,,,,,0.00,0.00,-50.00,45.00,-48.00,47.00,-50.00,49.00,-46.00,41.00
2021-09-01,20:00,21.79,61.45,27.00,,,,,,0.00,0.00,-48.00,42.00,-44.00,46.00,-47.00,44.00,-39.00,40.00
2021-09-01,20:15,21.73,61.41,22.00,,,,,,0.00,0.00,-47.00,48.00,-50.00,52.00,-45.00,45.00,-51.00,47.00
2021-09-01,20:30,21.69,61.40,24.00,,,,,,0.00,0.00,-51.00,44.00,-47.00,47.00,-52.00,42.00,-44.00,41.00
2021-09-01,20:45,21.66,61.42,25.00,,,,,,0.00,0.00,-48.00,47.00,-51.00,50.00,-46.00,40.00,-48.00,42.00
2021-09-01,21:00,21.62,61.44,26.00,,,,,,0.00,0.00,-46.00,44.00,-49.00,49.00,-45.00,40.00,-45.00,46.00
2021-09-01,21:15,21.59,61.54,22.00,,,,,,0.00,0.00,-45.00,50.00,-52.00,48.00,-56.00,43.00,-46.00,42.00
2021-09-01,21:30,21.58,61.40,25.00,,,,,,0.00,0.00,-46.00,44.00,-52.00,49.00,-43.00,49.00,-46.00,44.00
2021-09-01,21:45,21.55,61.45,24.00,,,,,,0.00,0.00,-51.00,46.00,-48.00,44.00,-48.00,51.00,-45.00,45.00
2021-09-01,22:00,21.51,61.39,26.00,,,,,,0.00,0.00,-47.00,51.00,-51.00,50.00,-44.00,42.00,-47.00,47.00
2021-09-01,22:15,21.48,61.39,25.00,,,,,,0.00,0.00,-46.00,49.00,-48.00,50.00,-48.00,41.00,-50.00,43.00
2021-09-01,22:30,21.49,61.24,22.00,,,,,,0.00,0.00,-47.00,48.00,-48.00,46.00,-43.00,54.00,-47.00,43.00
2021-09-01,22:45,21.48,61.07,23.00,,,,,,0.00,0.00,-48.00,46.00,-54.00,46.00,-43.00,46.00,-47.00,41.00
2021-09-01,23:00,21.48,60.92,22.00,,,,,,0.00,0.00,-46.00,46.00,-48.00,57.00,-51.00,53.00,-40.00,41.00
2021-09-01,23:15,21.42,60.94,21.00,,,,,,0.00,0.00,-47.00,48.00,-52.00,49.00,-48.00,47.00,-45.00,50.00
2021-09-01,23:30,21.43,60.73,23.00,,,,,,0.00,0.00,-58.00,45.00,-63.00,46.00,-46.00,46.00,-47.00,42.00
2021-09-01,23:45,21.37,60.85,22.00,,,,,,0.00,0.00,-46.00,49.00,-49.00,43.00,-47.00,48.00,-48.00,50.00
2021-09-02,00:00,21.38,60.62,24.00,,,,,,0.00,0.00,-51.00,47.00,-46.00,48.00,-44.00,39.00,-45.00,41.00
2021-09-02,00:15,21.36,60.50,21.00,,,,,,0.00,0.00,-43.00,46.00,-48.00,51.00,-40.00,42.00,-46.00,40.00
2021-09-02,00:30,21.32,60.45,22.00,,,,,,0.00,0.00,-48.00,51.00,-47.00,51.00,-46.00,41.00,-40.00,48.00
2021-09-02,00:45,21.29,60.44,21.00,,,,,,0.00,0.00,-43.00,45.00,-46.00,58.00,-47.00,43.00,-44.00,49.00
2021-09-02,01:00,21.30,60.17,24.00,,,,,,0.00,0.00,-45.00,45.00,-46.00,47.00,-51.00,42.00,-48.00,40.00
2021-09-02,01:15,21.26,60.10,25.00,,,,,,0.00,0.00,-47.00,63.00,-52.00,60.00,-50.00,45.00,-46.00,45.00
2021-09-02,01:30,21.23,60.13,20.00,,,,,,0.00,0.00,-53.00,47.00,-48.00,51.00,-52.00,51.00,-44.00,43.00
2021-09-02,01:45,21.22,60.05,27.00,,,,,,0.00,0.00,-56.00,51.00,-47.00,49.00,-42.00,47.00,-44.00,42.00
2021-09-02,02:00,21.21,59.92,23.00,,,,,,0.00,0.00,-46.00,45.00,-49.00,44.00,-45.00,44.00,-53.00,45.00
2021-09-02,02:15,21.21,59.78,22.00,,,,,,0.00,0.00,-46.00,48.00,-48.00,50.00,-48.00,45.00,-47.00,44.00
2021-09-02,02:30,21.19,59.64,23.00,,,,,,0.00,0.00,-51.00,51.00,-44.00,49.00,-46.00,42.00,-43.00,44.00
2021-09-02,02:45,21.14,59.77,24.00,,,,,,0.00,0.00,-49.00,50.00,-51.00,44.00,-48.00,47.00,-40.00,50.00
2021-09-02,03:00,21.15,59.61,23.00,,,,,,0.00,0.00,-51.00,49.00,-46.00,44.00,-47.00,40.00,-48.00,45.00
2021-09-02,03:15,21.14,59.50,24.00,,,,,,0.00,0.00,-45.00,44.00,-49.00,50.00,-48.00,43.00,-45.00,45.00
2021-09-02,03:30,21.10,59.40,23.00,,,,,,0.00,0.00,-49.00,45.00,-50.00,44.00,-48.00,45.00,-48.00,48.00
2021-09-02,03:45,21.09,59.32,24.00,,,,,,0.00,0.00,-48.00,48.00,-50.00,45.00,-45.00,44.00,-46.00,47.00
2021-09-02,04:00,21.08,59.12,23.00,,,,,,0.00,0.00,-40.00,39.00,-55.00,50.00,-43.00,47.00,-41.00,44.00
2021-09-02,04:15,21.07,59.01,24.00,,,,,,0.00,0.00,-51.00,44.00,-47.00,46.00,-42.00,52.00,-48.00,41.00
2021-09-02,04:30,21.02,59.00,24.00,,,,,,0.00,1.00,-46.00,50.00,-54.00,53.00,-46.00,50.00,-41.00,42.00
2021-09-02,04:45,20.99,58.95,22.00,,,,,,1.00,3.00,-46.00,43.00,-45.00,53.00,-40.00,46.00,-39.00,52.00
2021-09-02,05:00,20.96,58.80,21.00,,,,,,3.00,6.00,-43.00,43.00,-46.00,46.00,-53.00,41.00,-52.00,41.00
2021-09-02,05:15,20.94,58.68,22.00,,,,,,6.00,10.00,-45.00,42.00,-49.00,49.00,-46.00,46.00,-45.00,44.00
2021-09-02,05:30,20.97,59.02,305.00,,,,,,4.00,14.00,-144.00,159.00,-110.00,172.00,-194.00,189.00,-235.00,251.00
2021-09-02,05:45,20.98,59.16,286.00,,,,,,7.00,16.00,-163.00,422.00,-196.00,532.00,-220.00,482.00,-224.00,369.00
2021-09-02,06:00,21.01,58.48,23.00,,,,,,16.00,17.00,-43.00,43.00,-47.00,41.00,-42.00,44.00,-45.00,44.00
2021-09-02,06:15,21.00,58.19,24.00,,,,,,18.00,20.00,-49.00,41.00,-49.00,43.00,-41.00,42.00,-41.00,44.00
2021-09-02,06:30,20.95,58.18,22.00,,,,,,21.00,21.00,-50.00,47.00,-48.00,47.00,-42.00,43.00,-44.00,41.00
2021-09-02,06:45,20.90,58.42,407.00,,,,,,18.00,28.00,-61.00,83.00,-86.00,145.00,-104.00,130.00,-97.00,104.00
2021-09-02,07:00,20.87,58.71,418.00,,,,,,17.00,29.00,-62.00,92.00,-97.00,166.00,-134.00,187.00,-114.00,198.00
2021-09-02,07:15,20.95,58.55,349.00,,,,,,20.00,29.00,-49.00,81.00,-73.00,156.00,-113.00,201.00,-74.00,143.00
2021-09-02,07:30,21.01,58.38,24.00,,,,,,27.00,30.00,-49.00,48.00,-47.00,46.00,-45.00,41.00,-50.00,49.00
2021-09-02,07:45,21.03,58.51,381.00,,,,,,20.00,31.00,-62.00,79.00,-120.00,89.00,-113.00,151.00,-103.00,190.00
2021-09-02,08:00,20.99,59.34,451.00,,,,,,18.00,44.00,-75.00,174.00,-124.00,323.00,-144.00,324.00,-95.00,192.00
2021-09-02,08:15,20.94,59.78,23.00,,,,,,42.00,64.00,-45.00,46.00,-46.00,41.00,-44.00,41.00,-42.00,40.00
2021-09-02,08:30,21.04,58.64,21.00,,,,,,65.00,79.00,-42.00,44.00,-47.00,43.00,-45.00,51.00,-46.00,43.00
2021-09-02,08:45,21.06,58.43,24.00,,,,,,70.00,87.00,-49.00,48.00,-48.00,45.00,-40.00,40.00,-40.00,48.00
2021-09-02,09:00,21.04,58.34,25.00,,,,,,76.00,82.00,-42.00,53.00,-47.00,46.00,-49.00,40.00,-42.00,47.00
2021-09-02,09:15,21.02,58.27,22.00,,,,,,80.00,93.00,-48.00,48.00,-47.00,49.00,-51.00,38.00,-44.00,39.00
2021-09-02,09:30,21.02,58.17,23.00,,,,,,88.00,99.00,-48.00,50.00,-49.00,45.00,-45.00,47.00,-48.00,41.00
2021-09-02,09:45,21.02,58.20,28.00,,,,,,95.00,115.00,-42.00,42.00,-48.00,51.00,-48.00,43.00,-44.00,40.00
2021-09-02,10:00,21.03,58.19,21.00,,,,,,85.00,122.00,-55.00,55.00,-51.00,58.00,-48.00,45.00,-48.00,45.00
2021-09-02,10:15,21.02,58.26,24.00,,,,,,81.00,132.00,-46.00,46.00,-45.00,51.00,-51.00,42.00,-43.00,43.00
2021-09-02,10:30,21.03,58.33,21.00,,,,,,75.00,142.00,-44.00,50.00,-50.00,48.00,-47.00,43.00,-41.00,41.00
2021-09-02,10:45,21.06,58.34,21.00,,,,,,99.00,179.00,-48.00,51.00,-55.00,50.00,-43.00,42.00,-42.00,48.00
2021-09-02,11:00,21.08,58.33,23.00,,,,,,110.00,208.00,-51.00,51.00,-57.00,56.00,-46.00,50.00,-45.00,45.00
2021-09-02,11:15,21.10,58.38,22.00,,,,,,109.00,300.00,-53.00,51.00,-49.00,42.00,-51.00,43.00,-44.00,50.00
2021-09-02,11:30,21.11,58.44,21.00,,,,,,109.00,362.00,-45.00,50.00,-51.00,49.00,-54.00,58.00,-41.00,43.00
2021-09-02,11:45,21.20,58.37,23.00,,,,,,126.00,337.00,-43.00,47.00,-45.00,51.00,-45.00,45.00,-44.00,40.00
2021-09-02,12:00,21.22,58.37,24.00,,,,,,130.00,385.00,-50.00,47.00,-48.00,49.00,-49.00,52.00,-48.00,45.00
2021-09-02,12:15,21.22,58.56,24.00,,,,,,134.00,454.00,-50.00,48.00,-51.00,41.00,-44.00,45.00,-47.00,44.00
2021-09-02,12:30,21.26,58.53,24.00,,,,,,140.00,444.00,-52.00,59.00,-53.00,46.00,-48.00,47.00,-45.00,43.00
2021-09-02,12:45,21.29,58.49,25.00,,,,,,121.00,270.00,-45.00,45.00,-49.00,46.00,-42.00,44.00,-48.00,53.00
2021-09-02,13:00,21.31,58.59,23.00,,,,,,119.00,691.00,-48.00,50.00,-48.00,50.00,-45.00,51.00,-48.00,46.00
2021-09-02,13:15,21.41,58.50,23.00,,,,,,109.00,763.00,-47.00,49.00,-50.00,50.00,-45.00,45.00,-45.00,49.00
2021-09-02,13:30,21.47,58.44,23.00,,,,,,94.00,779.00,-58.00,52.00,-55.00,57.00,-55.00,48.00,-49.00,47.00
2021-09-02,13:45,21.39,58.72,22.00,,,,,,93.00,656.00,-49.00,46.00,-46.00,50.00,-42.00,46.00,-47.00,40.00
2021-09-02,14:00,21.35,58.93,22.00,,,,,,73.00,447.00,-50.00,46.00,-48.00,59.00,-52.00,48.00,-52.00,41.00
2021-09-02,14:15,21.34,59.04,20.00,,,,,,100.00,388.00,-50.00,45.00,-45.00,44.00,-45.00,48.00,-45.00,45.00
2021-09-02,14:30,21.46,58.92,355.00,,,,,,143.00,549.00,-108.00,155.00,-211.00,275.00,-199.00,297.00,-95.00,165.00
2021-09-02,14:45,21.59,59.11,411.00,,,,,,150.00,763.00,-71.00,72.00,-129.00,233.00,-203.00,222.00,-119.00,96.00
2021-09-02,15:00,21.85,58.83,449.00,,,,,,320.00,736.00,-51.00,53.00,-60.00,59.00,-130.00,167.00,-99.00,161.00
2021-09-02,15:15,22.09,59.04,513.00,,,,,,561.00,688.00,-45.00,62.00,-50.00,50.00,-85.00,121.00,-93.00,120.00
2021-09-02,15:30,22.24,59.33,456.00,,,,,,455.00,607.00,-48.00,48.00,-53.00,53.00,-44.00,57.00,-47.00,47.00
2021-09-02,15:45,22.24,59.90,379.00,,,,,,246.00,451.00,-50.00,50.00,-49.00,50.00,-49.00,58.00,-58.00,85.00
2021-09-02,16:00,22.14,59.65,332.00,,,,,,81.00,242.00,-56.00,44.00,-49.00,44.00,-43.00,54.00,-50.00,66.00
2021-09-02,16:15,21.96,60.26,547.00,,,,,,38.00,81.00,-147.00,295.00,-206.00,505.00,-218.00,509.00,-178.00,409.00
2021-09-02,16:30,21.90,60.35,22.00,,,,,,38.00,45.00,-51.00,47.00,-57.00,47.00,-45.00,40.00,-41.00,42.00
2021-09-02,16:45,21.78,60.43,23.00,,,,,,32.00,38.00,-45.00,42.00,-44.00,45.00,-42.00,42.00,-44.00,51.00
2021-09-02,17:00,21.71,60.27,25.00,,,,,,26.00,32.00,-50.00,44.00,-47.00,47.00,-47.00,46.00,-44.00,42.00
2021-09-02,17:15,21.70,60.73,367.00,,,,,,11.00,36.00,-238.00,397.00,-173.00,437.00,-273.00,486.00,-267.00,480.00
2021-09-02,17:30,21.76,61.31,458.00,,,,,,5.00,29.00,-110.00,218.00,-180.00,336.00,-155.00,204.00,-89.00,151.00
2021-09-02,17:45,21.82,62.14,508.00,,,,,,8.00,28.00,-113.00,92.00,-139.00,166.00,-132.00,180.00,-94.00,128.00
2021-09-02,18:00,21.85,61.67,347.00,,,,,,6.00,23.00,-83.00,91.00,-141.00,104.00,-151.00,120.00,-99.00,122.00
2021-09-02,18:15,21.87,61.55,329.00,,,,,,4.00,17.00,-178.00,398.00,-192.00,420.00,-257.00,488.00,-151.00,406.00
2021-09-02,18:30,21.90,61.13,335.00,,,,,,8.00,14.00,-160.00,434.00,-183.00,508.00,-259.00,490.00,-181.00,389.00
2021-09-02,18:45,21.87,61.25,338.00,,,,,,3.00,14.00,-188.00,422.00,-199.00,501.00,-244.00,468.00,-209.00,480.00
2021-09-02,19:00,21.92,62.15,386.00,,,,,,7.00,14.00,-143.00,353.00,-137.00,434.00,-162.00,397.00,-145.00,312.00
2021-09-02,19:15,22.08,61.55,433.00,,,,,,13.00,14.00,-48.00,65.00,-51.00,67.00,-66.00,105.00,-73.00,172.00
2021-09-02,19:30,22.19,61.12,42.00,,,,,,13.00,14.00,-47.00,46.00,-53.00,43.00,-49.00,40.00,-42.00,44.00
2021-09-02,19:45,22.17,60.93,22.00,,,,,,13.00,14.00,-45.00,44.00,-50.00,50.00,-45.00,53.00,-41.00,41.00
2021-09-02,20:00,22.13,61.11,384.00,,,,,,13.00,14.00,-46.00,50.00,-49.00,45.00,-45.00,48.00,-51.00,53.00
2021-09-02,20:15,22.08,61.95,405.00,,,,,,13.00,14.00,-43.00,92.00,-51.00,48.00,-49.00,109.00,-80.00,177.00
2021-09-02,20:30,22.08,61.84,26.00,,,,,,13.00,14.00,-43.00,44.00,-52.00,46.00,-40.00,46.00,-45.00,43.00
2021-09-02,20:45,22.07,61.89,25.00,,,,,,13.00,14.00,-45.00,45.00,-45.00,44.00,-42.00,40.00,-46.00,45.00
2021-09-02,21:00,22.08,61.94,23.00,,,,,,13.00,14.00,-44.00,43.00,-47.00,57.00,-48.00,43.00,-45.00,44.00
2021-09-02,21:15,22.12,62.36,429.00,,,,,,0.00,14.00,-54.00,93.00,-59.00,59.00,-76.00,172.00,-68.00,195.00
2021-09-02,21:30,22.08,62.58,23.00,,,,,,0.00,0.00,-53.00,48.00,-45.00,44.00,-41.00,40.00,-42.00,41.00
2021-09-02,21:45,22.07,62.28,25.00,,,,,,0.00,0.00,-49.00,44.00,-51.00,46.00,-47.00,40.00,-41.00,39.00
2021-09-02,22:00,22.02,62.29,22.00,,,,,,0.00,0.00,-51.00,40.00,-49.00,42.00,-50.00,40.00,-44.00,42.00
2021-09-02,22:15,21.96,62.53,22.00,,,,,,0.00,0.00,-41.00,44.00,-51.00,46.00,-50.00,42.00,-40.00,42.00
2021-09-02,22:30,21.98,62.32,22.00,,,,,,0.00,0.00,-47.00,40.00,-49.00,49.00,-49.00,40.00,-43.00,45.00
2021-09-02,22:45,21.96,62.29,22.00,,,,,,0.00,0.00,-49.00,44.00,-47.00,41.00,-46.00,48.00,-46.00,40.00
2021-09-02,23:00,21.93,62.32,21.00,,,,,,0.00,0.00,-45.00,51.00,-44.00,47.00,-47.00,47.00,-45.00,39.00
2021-09-02,23:15,21.93,62.30,24.00,,,,,,0.00,0.00,-44.00,42.00,-48.00,43.00,-45.00,41.00,-41.00,39.00
2021-09-02,23:30,21.89,62.30,21.00,,,,,,0.00,0.00,-44.00,48.00,-47.00,51.00,-48.00,38.00,-47.00,47.00
