Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2021-07-01,12:00,21.70,66.62,22.00,,,,,,30.00,48.00,-51.00,42.00,-50.00,51.00,-44.00,47.00,-50.00,48.00
2021-07-01,12:15,21.70,66.49,23.00,,,,,,29.00,48.00,-58.00,46.00,-43.00,45.00,-46.00,46.00,-49.00,39.00
2021-07-01,12:30,21.69,66.52,21.00,,,,,,21.00,28.00,-52.00,46.00,-51.00,47.00,-46.00,46.00,-48.00,44.00
2021-07-01,12:45,21.69,66.53,22.00,,,,,,23.00,32.00,-45.00,51.00,-48.00,51.00,-53.00,46.00,-48.00,41.00
2021-07-01,13:00,21.67,66.55,24.00,,,,,,17.00,24.00,-52.00,49.00,-47.00,43.00,-44.00,43.00,-45.00,44.00
2021-07-01,13:15,21.64,66.66,23.00,,,,,,25.00,40.00,-46.00,45.00,-51.00,53.00,-46.00,44.00,-43.00,41.00
2021-07-01,13:30,21.68,67.01,437.00,,,,,,24.00,39.00,-79.00,271.00,-116.00,284.00,-132.00,382.00,-101.00,356.00
2021-07-01,13:45,21.70,66.77,21.00,,,,,,26.00,45.00,-44.00,45.00,-48.00,42.00,-43.00,43.00,-51.00,43.00
2021-07-01,14:00,21.69,66.64,27.00,,,,,,33.00,51.00,-52.00,48.00,-49.00,55.00,-45.00,47.00,-43.00,40.00
2021-07-01,14:15,21.68,66.71,25.00,,,,,,42.00,61.00,-45.00,54.00,-45.00,51.00,-48.00,46.00,-44.00,42.00
2021-07-01,14:30,21.67,66.87,332.00,,,,,,30.00,56.00,-47.00,47.00,-53.00,54.00,-50.00,44.00,-44.00,42.00
2021-07-01,14:45,21.72,66.90,406.00,,,,,,41.00,73.00,-105.00,245.00,-126.00,357.00,-194.00,398.00,-147.00,289.00
2021-07-01,15:00,21.74,67.04,510.00,,,,,,30.00,70.00,-108.00,173.00,-147.00,368.00,-209.00,355.00,-138.00,158.00
2021-07-01,15:15,21.78,67.46,468.00,,,,,,42.00,73.00,-67.00,91.00,-55.00,152.00,-53.00,215.00,-59.00,176.00
2021-07-01,15:30,21.79,67.85,302.00,,,,,,44.00,84.00,-145.00,371.00,-152.00,400.00,-162.00,423.00,-177.00,375.00
2021-07-01,15:45,21.95,67.83,325.00,,,,,,27.00,52.00,-152.00,351.00,-164.00,365.00,-172.00,374.00,-197.00,306.00
2021-07-01,16:00,22.10,67.90,308.00,,,,,,19.00,53.00,-166.00,518.00,-163.00,553.00,-167.00,584.00,-152.00,541.00
2021-07-01,16:15,22.26,68.21,516.00,,,,,,12.00,49.00,-169.00,387.00,-182.00,520.00,-232.00,510.00,-254.00,388.00
2021-07-01,16:30,22.44,68.03,416.00,,,,,,15.00,46.00,-88.00,133.00,-110.00,124.00,-164.00,367.00,-152.00,411.00
2021-07-01,16:45,22.47,67.89,591.00,,,,,,23.00,50.00,-158.00,328.00,-186.00,482.00,-214.00,462.00,-195.00,352.00
2021-07-01,17:00,22.39,68.02,373.00,,,,,,26.00,36.00,-85.00,222.00,-117.00,388.00,-170.00,348.00,-158.00,188.00
2021-07-01,17:15,22.39,68.34,524.00,,,,,,17.00,33.00,-119.00,174.00,-142.00,357.00,-198.00,314.00,-214.00,168.00
2021-07-01,17:30,22.43,68.12,232.00,,,,,,16.00,23.00,-50.00,49.00,-47.00,45.00,-43.00,42.00,-53.00,53.00
2021-07-01,17:45,22.37,67.32,121.00,,,,,,13.00,16.00,-47.00,45.00,-44.00,50.00,-47.00,40.00,-47.00,40.00
2021-07-01,18:00,22.27,67.25,117.00,,,,,,10.00,13.00,-72.00,125.00,-91.00,161.00,-73.00,109.00,-85.00,118.00
2021-07-01,18:15,22.31,68.79,565.00,,,,,,4.00,21.00,-110.00,287.00,-129.00,299.00,-186.00,368.00,-142.00,346.00
2021-07-01,18:30,22.38,69.73,465.00,,,,,,15.00,21.00,-88.00,206.00,-104.00,314.00,-171.00,315.00,-125.00,198.00
2021-07-01,18:45,22.50,68.55,283.00,,,,,,7.00,20.00,-167.00,363.00,-145.00,378.00,-184.00,479.00,-152.00,494.00
2021-07-01,19:00,22.50,67.91,355.00,,,,,,7.00,18.00,-256.00,467.00,-243.00,393.00,-341.00,595.00,-300.00,620.00
2021-07-01,19:15,22.47,69.13,450.00,,,,,,5.00,17.00,-317.00,601.00,-252.00,667.00,-392.00,729.00,-379.00,680.00
2021-07-01,19:30,22.42,68.13,24.00,,,,,,15.00,16.00,-44.00,45.00,-46.00,46.00,-53.00,45.00,-43.00,40.00
2021-07-01,19:45,22.35,67.16,475.00,,,,,,11.00,15.00,-155.00,373.00,-162.00,490.00,-202.00,474.00,-211.00,425.00
2021-07-01,20:00,22.25,67.70,436.00,,,,,,9.00,14.00,-53.00,93.00,-90.00,204.00,-79.00,254.00,-60.00,130.00
2021-07-01,20:15,22.21,67.05,33.00,,,,,,13.00,14.00,-46.00,44.00,-50.00,42.00,-43.00,41.00,-49.00,49.00
2021-07-01,20:30,22.11,66.74,23.00,,,,,,13.00,14.00,-46.00,51.00,-48.00,48.00,-42.00,47.00,-44.00,45.00
2021-07-01,20:45,22.04,66.76,22.00,,,,,,13.00,14.00,-47.00,47.00,-44.00,45.00,-44.00,42.00,-46.00,39.00
2021-07-01,21:00,21.99,67.18,456.00,,,,,,0.00,14.00,-313.00,615.00,-289.00,709.00,-388.00,738.00,-356.00,631.00
2021-07-01,21:15,21.94,67.02,22.00,,,,,,0.00,0.00,-53.00,41.00,-48.00,45.00,-49.00,42.00,-40.00,39.00
2021-07-01,21:30,21.90,66.45,22.00,,,,,,0.00,0.00,-49.00,45.00,-48.00,43.00,-48.00,48.00,-45.00,43.00
2021-07-01,21:45,21.83,66.23,20.00,,,,,,0.00,0.00,-49.00,44.00,-49.00,55.00,-43.00,41.00,-46.00,45.00
2021-07-01,22:00,21.74,66.21,28.00,,,,,,0.00,0.00,-48.00,47.00,-48.00,42.00,-49.00,41.00,-44.00,40.00
2021-07-01,22:15,21.67,66.17,23.00,,,,,,0.00,0.00,-47.00,43.00,-47.00,47.00,-46.00,46.00,-48.00,42.00
2021-07-01,22:30,21.62,66.07,23.00,,,,,,0.00,0.00,-46.00,49.00,-56.00,45.00,-45.00,43.00,-46.00,42.00
2021-07-01,22:45,21.60,66.00,26.00,,,,,,0.00,0.00,-49.00,44.00,-48.00,41.00,-42.00,46.00,-41.00,48.00
2021-07-01,23:00,21.56,66.00,23.00,,,,,,0.00,0.00,-45.00,44.00,-59.00,48.00,-47.00,46.00,-47.00,40.00
2021-07-01,23:15,21.52,66.01,22.00,,,,,,0.00,0.00,-47.00,49.00,-57.00,50.00,-44.00,39.00,-44.00,44.00
2021-07-01,23:30,21.51,65.96,27.00,,,,,,0.00,0.00,-44.00,46.00,-48.00,47.00,-43.00,42.00,-46.00,46.00
2021-07-01,23:45,21.49,66.06,24.00,,,,,,0.00,0.00,-50.00,44.00,-42.00,44.00,-45.00,41.00,-46.00,41.00
2021-07-02,00:00,21.49,65.90,21.00,,,,,,0.00,0.00,-45.00,45.00,-44.00,49.00,-47.00,43.00,-46.00,46.00
2021-07-02,00:15,21.46,65.71,19.00,,,,,,0.00,0.00,-54.00,45.00,-47.00,44.00,-42.00,48.00,-48.00,42.00
2021-07-02,00:30,21.43,65.67,23.00,,,,,,0.00,0.00,-43.00,50.00,-50.00,46.00,-47.00,44.00,-43.00,48.00
2021-07-02,00:45,21.37,65.66,21.00,,,,,,0.00,0.00,-44.00,45.00,-45.00,45.00,-42.00,40.00,-41.00,46.00
2021-07-02,01:00,21.35,65.60,26.00,,,,,,0.00,0.00,-56.00,47.00,-52.00,50.00,-44.00,42.00,-45.00,39.00
2021-07-02,01:15,21.34,65.52,22.00,,,,,,0.00,0.00,-45.00,56.00,-46.00,45.00,-51.00,45.00,-40.00,49.00
2021-07-02,01:30,21.31,65.48,24.00,,,,,,0.00,0.00,-48.00,45.00,-51.00,47.00,-48.00,43.00,-44.00,44.00
2021-07-02,01:45,21.27,65.48,21.00,,,,,,0.00,0.00,-47.00,44.00,-42.00,42.00,-42.00,43.00,-43.00,41.00
2021-07-02,02:00,21.24,65.48,23.00,,,,,,0.00,0.00,-47.00,47.00,-48.00,51.00,-54.00,44.00,-43.00,47.00
2021-07-02,02:15,21.19,65.59,24.00,,,,,,0.00,0.00,-46.00,46.00,-47.00,51.00,-49.00,51.00,-44.00,47.00
2021-07-02,02:30,21.22,65.34,23.00,,,,,,0.00,0.00,-50.00,47.00,-47.00,48.00,-44.00,48.00,-45.00,46.00
2021-07-02,02:45,21.19,65.42,26.00,,,,,,0.00,0.00,-48.00,42.00,-46.00,51.00,-49.00,47.00,-44.00,40.00
2021-07-02,03:00,21.20,65.34,25.00,,,,,,0.00,0.00,-49.00,48.00,-47.00,47.00,-51.00,49.00,-44.00,43.00
2021-07-02,03:15,21.20,65.28,21.00,,,,,,0.00,1.00,-44.00,42.00,-54.00,46.00,-45.00,43.00,-45.00,42.00
2021-07-02,03:30,21.15,65.32,22.00,,,,,,1.00,3.00,-53.00,54.00,-46.00,42.00,-45.00,43.00,-45.00,41.00
2021-07-02,03:45,21.14,65.42,24.00,,,,,,3.00,7.00,-54.00,40.00,-47.00,44.00,-45.00,39.00,-49.00,44.00
2021-07-02,04:00,21.14,65.31,21.00,,,,,,6.00,10.00,-51.00,45.00,-47.00,44.00,-48.00,51.00,-46.00,42.00
2021-07-02,04:15,21.13,65.35,25.00,,,,,,10.00,15.00,-47.00,59.00,-47.00,42.00,-44.00,44.00,-43.00,41.00
2021-07-02,04:30,21.12,65.28,20.00,,,,,,14.00,19.00,-49.00,53.00,-48.00,46.00,-43.00,45.00,-43.00,41.00
2021-07-02,04:45,21.09,65.35,23.00,,,,,,19.00,25.00,-47.00,44.00,-56.00,44.00,-45.00,42.00,-43.00,43.00
2021-07-02,05:00,21.08,65.42,21.00,,,,,,17.00,27.00,-46.00,46.00,-44.00,51.00,-47.00,44.00,-45.00,42.00
2021-07-02,05:15,21.06,65.46,273.00,,,,,,26.00,35.00,-51.00,53.00,-58.00,48.00,-45.00,45.00,-72.00,80.00
2021-07-02,05:30,21.08,65.57,218.00,,,,,,32.00,71.00,-180.00,539.00,-162.00,502.00,-177.00,549.00,-192.00,510.00
2021-07-02,05:45,21.22,65.43,376.00,,,,,,54.00,71.00,-240.00,721.00,-267.00,803.00,-276.00,792.00,-223.00,690.00
2021-07-02,06:00,21.31,66.11,409.00,,,,,,23.00,62.00,-241.00,478.00,-248.00,372.00,-295.00,439.00,-222.00,418.00
2021-07-02,06:15,21.39,65.75,297.00,,,,,,36.00,50.00,-56.00,100.00,-79.00,52.00,-88.00,115.00,-73.00,179.00
2021-07-02,06:30,21.39,65.57,441.00,,,,,,13.00,58.00,-253.00,373.00,-325.00,440.00,-262.00,526.00,-199.00,360.00
2021-07-02,06:45,21.36,65.47,245.00,,,,,,35.00,61.00,-49.00,42.00,-42.00,47.00,-47.00,43.00,-55.00,40.00
2021-07-02,07:00,21.36,65.74,250.00,,,,,,60.00,79.00,-65.00,178.00,-104.00,304.00,-134.00,343.00,-123.00,264.00
2021-07-02,07:15,21.32,65.67,24.00,,,,,,66.00,125.00,-50.00,43.00,-51.00,48.00,-42.00,44.00,-41.00,42.00
2021-07-02,07:30,21.29,65.73,27.00,,,,,,89.00,134.00,-47.00,45.00,-56.00,44.00,-43.00,46.00,-43.00,45.00
2021-07-02,07:45,21.29,65.77,372.00,,,,,,72.00,114.00,-55.00,56.00,-43.00,47.00,-42.00,44.00,-39.00,65.00
2021-07-02,08:00,21.27,66.17,25.00,,,,,,75.00,108.00,-53.00,42.00,-48.00,49.00,-48.00,70.00,-74.00,84.00
2021-07-02,08:15,21.29,66.24,25.00,,,,,,94.00,165.00,-45.00,49.00,-52.00,53.00,-48.00,43.00,-44.00,40.00
2021-07-02,08:30,21.32,66.24,389.00,,,,,,95.00,130.00,-50.00,44.00,-44.00,52.00,-48.00,57.00,-42.00,42.00
2021-07-02,08:45,21.36,66.01,24.00,,,,,,78.00,114.00,-45.00,44.00,-51.00,48.00,-43.00,43.00,-48.00,42.00
2021-07-02,09:00,21.36,66.17,549.00,,,,,,78.00,112.00,-79.00,209.00,-126.00,424.00,-176.00,414.00,-121.00,294.00
2021-07-02,09:15,21.35,66.60,25.00,,,,,,90.00,113.00,-45.00,53.00,-50.00,44.00,-40.00,41.00,-47.00,42.00
2021-07-02,09:30,21.38,66.34,500.00,,,,,,68.00,96.00,-91.00,144.00,-111.00,303.00,-170.00,295.00,-125.00,179.00
2021-07-02,09:45,21.36,66.45,164.00,,,,,,76.00,106.00,-44.00,50.00,-48.00,49.00,-48.00,42.00,-50.00,47.00
2021-07-02,10:00,21.60,67.03,605.00,,,,,,45.00,127.00,-215.00,586.00,-238.00,622.00,-298.00,681.00,-273.00,574.00
2021-07-02,10:15,21.91,67.21,505.00,,,,,,70.00,126.00,-108.00,164.00,-139.00,250.00,-191.00,268.00,-161.00,243.00
2021-07-02,10:30,22.09,66.96,423.00,,,,,,57.00,111.00,-99.00,134.00,-151.00,258.00,-222.00,267.00,-138.00,214.00
2021-07-02,10:45,22.08,66.89,398.00,,,,,,65.00,142.00,-42.00,50.00,-53.00,50.00,-49.00,61.00,-54.00,85.00
2021-07-02,11:00,22.10,65.56,174.00,,,,,,109.00,143.00,-54.00,45.00,-49.00,52.00,-52.00,45.00,-49.00,40.00
2021-07-02,11:15,21.94,65.98,397.00,,,,,,133.00,294.00,-48.00,55.00,-60.00,72.00,-93.00,102.00,-68.00,120.00
2021-07-02,11:30,21.92,65.90,25.00,,,,,,214.00,330.00,-52.00,42.00,-49.00,41.00,-40.00,41.00,-41.00,37.00
2021-07-02,11:45,21.92,65.76,22.00,,,,,,77.00,390.00,-46.00,47.00,-47.00,49.00,-40.00,44.00,-48.00,44.00
2021-07-02,12:00,21.85,66.08,530.00,,,,,,55.00,97.00,-114.00,480.00,-144.00,576.00,-220.00,611.00,-162.00,483.00
2021-07-02,12:15,21.86,66.36,546.00,,,,,,34.00,162.00,-285.00,452.00,-270.00,495.00,-317.00,501.00,-303.00,418.00
2021-07-02,12:30,21.88,66.44,25.00,,,,,,158.00,267.00,-42.00,44.00,-54.00,50.00,-44.00,42.00,-42.00,42.00
2021-07-02,12:45,21.88,66.02,21.00,,,,,,131.00,241.00,-46.00,47.00,-55.00,47.00,-51.00,50.00,-45.00,43.00
2021-07-02,13:00,21.82,66.06,25.00,,,,,,106.00,134.00,-46.00,43.00,-57.00,53.00,-46.00,39.00,-54.00,46.00
2021-07-02,13:15,21.77,66.14,23.00,,,,,,82.00,109.00,-47.00,49.00,-49.00,50.00,-43.00,47.00,-46.00,45.00
2021-07-02,13:30,21.77,66.28,389.00,,,,,,44.00,92.00,-80.00,254.00,-194.00,400.00,-118.00,249.00,-97.00,220.00
2021-07-02,13:45,21.73,66.71,24.00,,,,,,77.00,92.00,-48.00,47.00,-47.00,48.00,-45.00,49.00,-47.00,42.00
2021-07-02,14:00,21.75,66.63,273.00,,,,,,37.00,83.00,-122.00,167.00,-91.00,144.00,-180.00,195.00,-224.00,218.00
2021-07-02,14:15,21.73,66.40,21.00,,,,,,85.00,131.00,-51.00,53.00,-47.00,50.00,-47.00,46.00,-46.00,43.00
2021-07-02,14:30,21.73,66.21,23.00,,,,,,92.00,112.00,-55.00,47.00,-52.00,45.00,-45.00,42.00,-47.00,41.00
2021-07-02,14:45,21.75,66.18,550.00,,,,,,112.00,216.00,-51.00,83.00,-96.00,210.00,-141.00,229.00,-99.00,159.00
2021-07-02,15:00,21.79,66.38,25.00,,,,,,110.00,163.00,-49.00,56.00,-49.00,46.00,-47.00,47.00,-48.00,42.00
2021-07-02,15:15,21.83,66.34,459.00,,,,,,93.00,385.00,-47.00,49.00,-46.00,46.00,-49.00,45.00,-58.00,53.00
2021-07-02,15:30,21.94,66.77,340.00,,,,,,127.00,532.00,-210.00,232.00,-105.00,127.00,-228.00,256.00,-303.00,307.00
2021-07-02,15:45,22.04,67.24,451.00,,,,,,60.00,466.00,-67.00,192.00,-114.00,414.00,-154.00,386.00,-150.00,219.00
2021-07-02,16:00,22.13,67.64,334.00,,,,,,76.00,264.00,-48.00,45.00,-49.00,48.00,-53.00,47.00,-62.00,71.00
2021-07-02,16:15,22.18,67.55,460.00,,,,,,94.00,329.00,-59.00,86.00,-103.00,203.00,-143.00,249.00,-85.00,151.00
2021-07-02,16:30,22.22,67.42,185.00,,,,,,71.00,285.00,-45.00,50.00,-46.00,45.00,-40.00,42.00,-43.00,46.00
2021-07-02,16:45,22.28,66.93,22.00,,,,,,47.00,74.00,-49.00,47.00,-46.00,47.00,-50.00,53.00,-44.00,44.00
2021-07-02,17:00,22.24,67.21,312.00,,,,,,63.00,219.00,-48.00,48.00,-47.00,46.00,-59.00,48.00,-60.00,79.00
2021-07-02,17:15,22.27,67.40,364.00,,,,,,65.00,214.00,-157.00,246.00,-248.00,283.00,-202.00,230.00,-130.00,325.00
2021-07-02,17:30,22.28,67.16,23.00,,,,,,114.00,142.00,-90.00,371.00,-119.00,399.00,-97.00,403.00,-113.00,386.00
2021-07-02,17:45,22.31,67.84,265.00,,,,,,62.00,113.00,-168.00,346.00,-181.00,454.00,-195.00,414.00,-206.00,333.00
2021-07-02,18:00,22.27,67.86,217.00,,,,,,27.00,73.00,-48.00,49.00,-55.00,43.00,-49.00,44.00,-44.00,106.00
2021-07-02,18:15,22.26,68.59,272.00,,,,,,28.00,54.00,-184.00,431.00,-212.00,586.00,-242.00,467.00,-214.00,369.00
2021-07-02,18:30,22.29,68.32,415.00,,,,,,22.00,34.00,-44.00,45.00,-45.00,50.00,-50.00,44.00,-78.00,77.00
2021-07-02,18:45,22.33,67.90,57.00,,,,,,15.00,22.00,-47.00,47.00,-53.00,46.00,-47.00,56.00,-42.00,44.00
2021-07-02,19:00,22.30,67.88,541.00,,,,,,8.00,15.00,-60.00,67.00,-64.00,148.00,-115.00,137.00,-86.00,92.00
2021-07-02,19:15,22.24,68.79,456.00,,,,,,4.00,10.00,-253.00,642.00,-226.00,640.00,-308.00,687.00,-304.00,561.00
2021-07-02,19:30,22.25,69.10,580.00,,,,,,6.00,18.00,-106.00,272.00,-154.00,491.00,-201.00,505.00,-205.00,372.00
2021-07-02,19:45,22.25,68.29,21.00,,,,,,15.00,17.00,-47.00,49.00,-47.00,51.00,-43.00,39.00,-44.00,45.00
2021-07-02,20:00,22.15,68.23,22.00,,,,,,14.00,15.00,-49.00,47.00,-47.00,49.00,-47.00,41.00,-44.00,43.00
2021-07-02,20:15,22.10,68.35,35.00,,,,,,14.00,14.00,-49.00,48.00,-46.00,46.00,-43.00,49.00,-39.00,43.00
2021-07-02,20:30,22.06,68.63,426.00,,,,,,13.00,14.00,-49.00,41.00,-54.00,72.00,-73.00,90.00,-69.00,90.00
2021-07-02,20:45,22.07,68.48,23.00,,,,,,13.00,14.00,-50.00,48.00,-49.00,51.00,-46.00,46.00,-41.00,45.00
2021-07-02,21:00,22.06,68.28,22.00,,,,,,13.00,14.00,-50.00,46.00,-44.00,54.00,-46.00,46.00,-46.00,39.00
2021-07-02,21:15,22.02,68.23,23.00,,,,,,13.00,14.00,-51.00,45.00,-52.00,48.00,-43.00,44.00,-45.00,44.00
2021-07-02,21:30,22.00,68.41,411.00,,,,,,11.00,14.00,-105.00,129.00,-127.00,270.00,-196.00,241.00,-147.00,212.00
2021-07-02,21:45,21.98,68.54,22.00,,,,,,13.00,14.00,-50.00,46.00,-49.00,52.00,-42.00,41.00,-47.00,42.00
2021-07-02,22:00,21.98,68.26,23.00,,,,,,13.00,14.00,-44.00,45.00,-55.00,52.00,-43.00,48.00,-46.00,45.00
2021-07-02,22:15,21.98,68.17,336.00,,,,,,0.00,14.00,-51.00,44.00,-47.00,49.00,-47.00,43.00,-57.00,54.00
2021-07-02,22:30,21.95,68.40,403.00,,,,,,0.00,0.00,-51.00,62.00,-51.00,54.00,-56.00,69.00,-60.00,134.00
2021-07-02,22:45,21.90,68.17,23.00,,,,,,0.00,0.00,-48.00,54.00,-45.00,47.00,-50.00,55.00,-42.00,45.00
2021-07-02,23:00,21.86,67.88,23.00,,,,,,0.00,0.00,-49.00,45.00,-55.00,47.00,-40.00,46.00,-39.00,49.00
2021-07-02,23:15,21.81,67.79,20.00,,,,,,0.00,0.00,-49.00,40.00,-42.00,48.00,-39.00,42.00,-50.00,42.00
2021-07-02,23:30,21.77,67.71,22.00,,,,,,0.00,0.00,-51.00,48.00,-53.00,46.00,-40.00,49.00,-44.00,52.00
